date_jalali,shift,OperatorCode_FK,typeOfWorkers,workerscount,productName,GlazeType,wagon_no,TotalCount,Grade1Count,WasteCount
1404/03/27,1,1,,,91000000,91000001,1,1504,1350,154
1404/03/27,1,1,,,91000000,91000001,64,846,750,96
1404/03/27,1,1,,,93000000,93000001,63,12,3,9
1404/03/27,2,2,,,91000000,91000001,33,1504,1250,254
1404/03/27,2,2,,,91000000,91000001,68,1504,1300,204
1404/03/27,2,2,,,91000000,91000001,74,1504,1250,254
1404/03/28,1,1,,,91000000,91000001,64,658,550,108
1404/03/28,1,1,,,91000000,91000001,44,1504,1330,174
1404/03/28,1,1,,,91000000,91000001,13,1504,1420,84
1404/03/28,1,1,,,91000000,91000001,14,1504,1330,174
1404/03/28,1,1,,,91000000,91000001,59,1504,1360,144
1404/03/28,1,1,,,91000000,91000001,72,1504,1230,274
1404/03/28,1,1,,,91000000,91000001,75,1504,1370,134
1404/03/28,1,1,,,91000000,91000001,37,1504,1280,224
1404/03/28,1,1,,,91000000,91000001,77,423,330,93
1404/03/28,2,2,,,91000000,91000001,77,1081,850,231
1404/03/28,2,2,,,91000000,91000001,25,1504,1270,234
1404/03/28,2,2,,,91000000,91000001,21,330,280,50
1404/03/29,1,2,,,91000000,91000001,21,1174,1000,174
1404/03/29,1,2,,,91000000,91000001,65,1504,1300,204
1404/03/29,1,2,,,91000000,91000001,12,1504,1200,304
1404/03/29,1,2,,,91000000,91000001,61,1504,1270,234
1404/03/29,1,2,,,91000000,91000001,51,1504,1250,254
1404/03/29,1,2,,,91000000,91000001,66,1504,1280,224
1404/03/29,1,2,,,91000000,91000001,6,1504,1300,204
1404/03/31,1,2,,,91000000,91000001,55,1504,1350,154
1404/03/31,1,2,,,91000000,91000001,28,1504,1350,154
1404/03/31,1,2,,,91000000,91000001,41,1504,1330,174
1404/03/31,1,2,,,91000000,91000001,54,1504,1340,164
1404/03/31,1,2,,,91000000,91000001,45,1504,1100,404
1404/03/31,1,2,,,91000000,91000001,56,1504,1300,204
1404/03/31,1,2,,,91000000,91000001,1,1504,1300,204
1404/03/31,1,2,,,91000000,91000001,22,1504,1330,174
1404/03/31,1,2,,,93000000,93000001,3,30,23,7
1404/03/31,2,1,,,91000000,91000001,39,1504,1110,394
1404/03/31,2,1,,,91000000,91000001,67,1504,1090,414
1404/03/31,2,1,,,91000000,91000001,3,495,400,95
1404/04/01,1,2,,,91000000,91000001,3,960,880,80
1404/04/01,1,2,,,91000000,91000001,31,1504,1270,234
1404/04/01,1,2,,,91000000,91000001,78,1504,1300,204
1404/04/01,1,2,,,91000000,91000001,36,1457,1100,357
1404/04/01,1,2,,,91000000,91000001,80,1504,1200,304
1404/04/01,1,2,,,91000000,91000001,58,1504,1250,254
1404/04/01,1,2,,,91000000,91000001,79,1504,1250,254
1404/04/01,1,2,,,91000000,91000001,48,1504,1350,154
1404/04/01,2,1,,,91000000,91000001,57,1504,1200,304
1404/04/01,2,1,,,91000000,91000001,60,1504,1300,204
1404/04/01,2,1,,,91000000,91000001,43,490,300,190
1404/04/02,1,2,,,91000000,91000001,43,1014,800,214
1404/04/02,1,2,,,91000000,91000001,70,1504,1350,154
1404/04/02,1,2,,,91000000,91000001,8,1504,1350,154
1404/04/02,1,2,,,91000000,91000001,29,1432,1300,132
1404/04/02,1,2,,,91000000,91000001,42,1504,1300,204
1404/04/02,1,2,,,91000000,91000001,19,1504,1350,154
1404/04/02,1,2,,,91000000,91000001,32,1504,1350,154
1404/04/02,1,2,,,93000000,93000001,29,36,27,9
1404/04/02,2,1,,,91000000,91000001,71,1504,1280,224
1404/04/02,2,1,,,91000000,91000001,7,1504,1320,184
1404/04/02,2,1,,,91000000,91000001,63,258,200,58
1404/04/03,1,2,,,91000000,91000001,63,1246,1150,96
1404/04/03,1,2,,,91000000,91000001,16,1504,1400,104
1404/04/03,1,2,,,91000000,91000001,74,1432,1310,122
1404/04/03,1,2,,,91000000,91000001,68,1504,1370,134
1404/04/03,1,2,,,91000000,91000001,23,1504,1370,134
1404/04/03,1,2,,,91000000,91000001,27,1504,1400,104
1404/04/03,1,2,,,93000000,93000001,74,11,9,2
1404/04/03,22,1,,,91000000,91000001,52,1504,1090,414
1404/04/03,2,1,,,91000000,91000001,38,1504,1310,194
1404/04/03,2,1,,,91000000,91000001,34,470,400,70
1404/04/04,1,2,,,91000000,91000001,34,1034,920,114
1404/04/04,1,2,,,91000000,91000001,5,1504,1150,354
1404/04/04,1,2,,,91000000,91000001,2,1504,1230,274
1404/04/04,1,2,,,91000000,91000001,20,1504,1300,204
1404/04/04,1,2,,,91000000,91000001,30,1504,1250,254
1404/04/04,1,2,,,91000000,91000001,53,1504,1200,304
1404/04/04,1,2,,,91000000,91000001,26,1504,1270,234
1404/04/04,1,2,,,91000000,91000001,64,320,280,40
1404/04/04,2,1,,,91000000,91000001,64,1184,1070,114
1404/04/04,2,1,,,91000000,91000001,46,1504,1280,224
1404/04/04,2,1,,,91000000,91000001,10,822,650,172
1404/04/05,1,2,,,91000000,91000001,10,682,590,92
1404/04/05,1,2,,,91000000,91000001,11,1504,1330,174
1404/04/05,1,2,,,91000000,91000001,13,1504,1330,174
1404/04/05,1,2,,,91000000,91000001,25,1504,1350,154
1404/04/05,1,2,,,91000000,91000001,77,1504,1350,154
1404/04/05,1,2,,,91000000,91000001,37,1504,1350,154
1404/04/05,1,2,,,91000000,91000001,47,160,100,60
1404/04/07,1,1,,,91000000,91000001,47,1344,1200,144
1404/04/07,1,1,,,91000000,91000001,24,1504,1200,304
1404/04/07,1,1,,,91000000,91000001,4,1504,1260,244
1404/04/07,1,1,,,91000000,91000001,35,1504,1250,254
1404/04/07,1,1,,,91000000,91000001,18,1504,1270,234
1404/04/07,1,1,,,91000000,91000001,17,1457,1330,127
1404/04/07,1,1,,,91000000,91000001,67,1504,1140,364
1404/04/07,1,1,,,91000000,91000001,55,188,150,38
1404/04/07,1,1,,,91000000,91000001,3,240,200,40
1404/04/07,1,1,,,92000000,92000001,55,680,630,50
1404/04/07,1,1,,,92000000,92000001,73,820,630,190
1404/04/07,1,1,,,93000000,93000001,47,42,38,4
1404/04/07,1,1,,,93000000,93000001,17,12,10,2
1404/04/08,1,1,,,91000000,91000001,3,1230,1120,110
1404/04/08,1,1,,,91000000,91000001,60,1504,1340,164
1404/04/08,1,1,,,91000000,91000001,80,1504,1400,104
1404/04/08,1,1,,,91000000,91000001,57,1504,1400,104
1404/04/08,1,1,,,91000000,91000001,58,1504,1400,104
1404/04/08,1,1,,,91000000,91000001,48,1504,1400,104
1404/04/08,1,1,,,91000000,91000001,36,1457,1330,127
1404/04/08,1,1,,,91000000,91000001,9,1504,1310,194
1404/04/08,1,1,,,91000000,91000001,79,140,100,40
1404/04/08,1,1,,,93000000,93000001,36,21,14,7
1404/04/08,2,2,,,91000000,91000001,79,1364,1280,84
1404/04/08,2,2,,,91000000,91000001,70,1504,1370,134
1404/04/08,2,2,,,91000000,91000001,43,1504,1350,154
1404/04/08,2,2,,,92000000,92000001,28,820,720,100
1404/04/09,1,1,,,91000000,91000001,42,1457,1300,157
1404/04/09,1,1,,,91000000,91000001,7,1504,1300,204
1404/04/09,1,1,,,91000000,91000001,71,1504,1290,214
1404/04/09,1,1,,,91000000,91000001,32,1504,1310,194
1404/04/09,1,1,,,91000000,91000001,69,1504,1250,254
1404/04/09,1,1,,,91000000,91000001,40,1504,1050,454
1404/04/09,1,1,,,91000000,91000001,29,1504,1250,254
1404/04/09,1,1,,,91000000,91000001,8,1504,1200,304
1404/04/09,1,1,,,91000000,91000001,19,55,50,5
1404/04/09,1,1,,,93000000,93000001,42,22,20,2
1404/04/09,2,2,,,91000000,91000001,19,1449,1300,149
1404/04/09,2,2,,,91000000,91000001,16,1504,1380,124
1404/04/09,2,2,,,91000000,91000001,63,1410,1320,90
1404/04/09,2,2,,,93000000,93000001,63,42,38,4
1404/04/10,1,1,,,91000000,91000001,27,1504,1310,194
1404/04/10,1,1,,,91000000,91000001,38,1504,1320,184
1404/04/10,1,1,,,91000000,91000001,23,1504,1370,134
1404/04/10,1,1,,,91000000,91000001,33,1504,1230,274
1404/04/10,1,1,,,91000000,91000001,52,1457,1260,197
1404/04/10,1,1,,,91000000,91000001,68,1504,1400,104
1404/04/10,1,1,,,91000000,91000001,50,1474,1310,164
1404/04/10,1,1,,,91000000,91000001,74,1504,1360,144
1404/04/10,1,1,,,91000000,91000001,15,1504,1240,264
1404/04/10,1,1,,,93000000,93000001,52,21,17,4
1404/04/10,2,2,,,91000000,91000001,76,1504,1300,204
1404/04/10,2,2,,,91000000,91000001,49,1504,1200,304
1404/04/10,2,2,,,91000000,91000001,44,1504,1300,204
1404/04/11,1,1,,,91000000,91000001,65,1504,1200,304
1404/04/11,1,1,,,91000000,91000001,21,1504,1200,304
1404/04/11,1,1,,,91000000,91000001,75,1504,1250,254
1404/04/11,1,1,,,91000000,91000001,72,1504,1200,304
1404/04/11,1,1,,,91000000,91000001,14,1504,1200,304
1404/04/11,1,1,,,91000000,91000001,59,1504,1290,214
1404/04/11,1,1,,,91000000,91000001,61,1504,1200,304
1404/04/11,1,1,,,91000000,91000001,51,1504,1260,244
1404/04/11,2,2,,,91000000,91000001,66,1504,1250,254
1404/04/11,2,2,,,91000000,91000001,12,1504,1200,304
1404/04/11,2,2,,,91000000,91000001,6,1504,1150,354
1404/04/12,1,1,,,91000000,91000001,26,1457,1400,57
1404/04/12,1,1,,,91000000,91000001,30,1504,1250,254
1404/04/12,1,1,,,91000000,91000001,20,1504,1350,154
1404/04/12,1,1,,,91000000,91000001,2,1504,1270,234
1404/04/12,1,1,,,91000000,91000001,5,1504,1340,164
1404/04/12,1,1,,,91000000,91000001,54,1504,1270,234
1404/04/12,1,1,,,91000000,91000001,34,1504,1360,144
1404/04/12,1,1,,,91000000,91000001,53,1504,1300,204
1404/04/12,1,1,,,91000000,91000001,77,94,60,34
1404/04/12,1,1,,,93000000,93000001,26,20,20,0
1404/04/16,1,1,,,91000000,91000001,62,1504,1250,254
1404/04/16,1,1,,,91000000,91000001,45,1410,1320,90
1404/04/16,1,1,,,91000000,91000001,15,1504,1350,154
1404/04/16,1,1,,,91000000,91000001,74,1504,1400,104
1404/04/16,1,1,,,91000000,91000001,50,1504,1400,104
1404/04/16,1,1,,,91000000,91000001,68,1504,1400,104
1404/04/16,1,1,,,91000000,91000001,55,1410,1200,210
1404/04/16,1,1,,,91000000,91000001,23,1457,1270,187
1404/04/16,1,1,,,91000000,91000001,25,470,450,20
1404/04/16,1,1,,,91000000,91000001,63,188,160,28
1404/04/16,1,1,,,92000000,92000001,25,570,450,120
1404/04/16,1,1,,,92000000,92000001,12,820,720,100
1404/04/16,1,1,,,93000000,93000001,45,42,40,2
1404/04/16,1,1,,,93000000,93000001,55,42,40,2
1404/04/16,1,1,,,93000000,93000001,23,22,22,0
1404/04/16,2,2,,,91000000,91000001,63,1316,1230,86
1404/04/16,2,2,,,91000000,91000001,44,1457,1370,87
1404/04/16,2,2,,,91000000,91000001,49,1504,1400,104
1404/04/16,2,2,,,92000000,92000001,10,820,720,100
1404/04/16,2,2,,,93000000,93000001,44,20,14,6
1404/04/17,1,2,,,91000000,91000001,59,1504,1340,164
1404/04/17,1,2,,,91000000,91000001,16,1504,1360,144
1404/04/17,1,2,,,91000000,91000001,14,1504,1220,284
1404/04/17,1,2,,,91000000,91000001,72,1457,1330,127
1404/04/17,1,2,,,91000000,91000001,75,1504,1300,204
1404/04/17,1,2,,,91000000,91000001,21,1504,1320,184
1404/04/17,1,2,,,91000000,91000001,61,1504,1330,174
1404/04/17,1,2,,,92000000,92000001,46,820,630,190
1404/04/17,1,2,,,93000000,93000001,72,14,12,2
1404/04/17,2,1,,,91000000,91000001,66,1504,1280,224
1404/04/17,2,1,,,91000000,91000001,71,1504,1320,184
1404/04/17,2,1,,,91000000,91000001,51,1504,1200,304
1404/04/17,2,1,,,91000000,91000001,12,470,400,70
1404/04/18,1,1,,,91000000,91000001,12,1074,1000,74
1404/04/18,1,1,,,91000000,91000001,58,1504,1400,104
1404/04/18,1,1,,,91000000,91000001,9,1504,1400,104
1404/04/18,1,1,,,91000000,91000001,79,1504,1400,104
1404/04/18,1,1,,,91000000,91000001,7,1504,1400,104
1404/04/18,1,1,,,91000000,91000001,80,1504,1400,104
1404/04/18,1,1,,,93000000,93000001,7,17,15,2
1404/04/18,2,2,,,91000000,91000001,56,1504,1300,204
1404/04/18,2,2,,,91000000,91000001,22,1504,1250,254
1404/04/18,2,2,,,91000000,91000001,1,1504,1250,254
1404/04/19,1,2,,,91000000,91000001,11,1504,1350,154
1404/04/19,1,2,,,91000000,91000001,78,1504,1300,204
1404/04/19,1,2,,,91000000,91000001,37,1504,1350,154
1404/04/19,1,2,,,91000000,91000001,77,1504,1300,204
1404/04/19,1,2,,,91000000,91000001,31,1504,1250,254
1404/04/19,1,2,,,91000000,91000001,41,1504,1250,254
1404/04/19,1,2,,,91000000,91000001,39,1504,1200,304
1404/04/21,1,1,,,91000000,91000001,36,1504,1150,354
1404/04/21,1,1,,,91000000,91000001,48,1504,1200,304
1404/04/21,1,1,,,91000000,91000001,15,1386,1080,306
1404/04/21,1,1,,,91000000,91000001,45,1504,1100,404
1404/04/21,1,1,,,91000000,91000001,62,1504,910,594
1404/04/21,1,1,,,91000000,91000001,70,1504,1100,404
1404/04/21,1,1,,,91000000,91000001,53,1504,940,564
1404/04/21,1,1,,,91000000,91000001,34,1504,1090,414
1404/04/21,1,1,,,91000000,91000001,54,1504,1030,474
1404/04/21,1,1,,,91000000,91000001,35,1504,1200,304
1404/04/21,1,1,,,91000000,91000001,25,658,400,258
1404/04/21,1,1,,,92000000,92000001,30,820,720,100
1404/04/21,1,1,,,93000000,93000001,15,13,6,7
1404/04/21,2,2,,,91000000,91000001,74,1504,900,604
1404/04/21,2,2,,,91000000,91000001,25,846,500,346
1404/04/22,1,1,,,91000000,91000001,50,1504,1140,364
1404/04/22,1,1,,,91000000,91000001,44,1504,1260,244
1404/04/22,1,1,,,91000000,91000001,5,940,740,200
1404/04/22,1,1,,,91000000,91000001,23,1504,1150,354
1404/04/22,1,1,,,91000000,91000001,55,1504,1010,494
1404/04/22,1,1,,,91000000,91000001,63,1504,1160,344
1404/04/22,1,1,,,91000000,91000001,49,188,140,48
1404/04/22,1,1,,,92000000,92000001,5,300,270,30
1404/04/22,1,1,,,92000000,92000001,20,820,720,100
1404/04/22,2,2,,,91000000,91000001,49,1316,1200,116
1404/04/22,2,2,,,91000000,91000001,16,1504,1350,154
1404/04/22,2,2,,,91000000,91000001,59,1504,1350,154
1404/04/22,2,2,,,91000000,91000001,14,114,100,14
1404/04/23,1,1,,,91000000,91000001,14,1390,1200,190
1404/04/23,1,1,,,91000000,91000001,66,1504,1300,204
1404/04/23,1,1,,,91000000,91000001,46,1504,1200,304
1404/04/23,1,1,,,91000000,91000001,61,1504,1250,254
1404/04/23,1,1,,,91000000,91000001,21,1504,1300,204
1404/04/23,1,1,,,91000000,91000001,71,752,550,202
1404/04/23,2,2,,,91000000,91000001,71,752,650,102
1404/04/23,2,2,,,91000000,91000001,58,1504,1250,254
1404/04/23,2,2,,,91000000,91000001,12,614,500,114
1404/04/23,2,2,,,92000000,92000001,2,820,720,100
1404/04/24,1,2,,,91000000,91000001,12,890,800,90
1404/04/24,1,2,,,91000000,91000001,22,1457,1250,207
1404/04/24,1,2,,,91000000,91000001,80,1504,1350,154
1404/04/24,1,2,,,91000000,91000001,56,1504,1330,174
1404/04/24,1,2,,,91000000,91000001,7,1504,1330,174
1404/04/24,1,2,,,91000000,91000001,79,1504,1340,164
1404/04/24,1,2,,,91000000,91000001,1,752,600,152
1404/04/24,1,2,,,93000000,93000001,22,25,22,3
1404/04/24,2,1,,,91000000,91000001,40,1504,1200,304
1404/04/24,2,1,,,91000000,91000001,28,1504,1330,174
1404/04/24,2,1,,,91000000,91000001,43,1504,1270,234
1404/04/25,1,1,,,91000000,91000001,1,705,600,105
1404/04/25,1,1,,,91000000,91000001,38,1504,1200,304
1404/04/25,1,1,,,91000000,91000001,33,1504,1200,304
1404/04/25,1,1,,,91000000,91000001,32,1504,1300,204
1404/04/25,1,1,,,91000000,91000001,19,1504,1270,234
1404/04/25,1,1,,,91000000,91000001,8,1504,1300,204
1404/04/25,1,1,,,91000000,91000001,69,1504,1230,274
1404/04/25,1,1,,,91000000,91000001,29,1504,1300,204
1404/04/25,1,1,,,91000000,91000001,42,1504,1200,304
1404/04/25,2,2,,,91000000,91000001,77,1504,1200,304
1404/04/25,2,2,,,91000000,91000001,78,1504,1250,254
1404/04/25,2,2,,,91000000,91000001,11,1504,1260,244
1404/04/25,2,2,,,91000000,91000001,37,400,290,110
1404/04/26,1,1,,,91000000,91000001,37,1104,800,304
1404/04/26,1,1,,,91000000,91000001,36,1504,1400,104
1404/04/26,1,1,,,91000000,91000001,41,1504,1380,124
1404/04/26,1,1,,,91000000,91000001,15,1504,1310,194
1404/04/26,1,1,,,91000000,91000001,30,1504,1400,104
1404/04/26,1,1,,,91000000,91000001,52,150,110,40
1404/04/28,1,2,,,91000000,91000001,52,1354,1130,224
1404/04/28,1,2,,,91000000,91000001,27,1504,1270,234
1404/04/28,2,2,,,91000000,91000001,20,1504,1200,304
1404/04/29,1,2,,,91000000,91000001,49,1504,1330,174
1404/04/29,1,2,,,91000000,91000001,63,1504,1300,204
1404/04/29,1,2,,,91000000,91000001,46,1504,1300,204
1404/04/29,1,2,,,91000000,91000001,61,1457,1270,187
1404/04/29,1,2,,,92000000,92000001,45,820,720,100
1404/04/29,1,2,,,93000000,93000001,61,40,32,8
1404/04/29,1,2,,,93000000,93000001,23,40,32,8
1404/04/30,1,2,,,91000000,91000006,58,1504,1320,184
1404/04/30,1,2,,,91000000,91000006,12,1504,1330,174
1404/04/30,1,2,,,91000000,91000006,22,1504,1300,204
1404/04/30,1,2,,,91000000,91000006,2,1504,1300,204
1404/04/30,1,2,,,91000000,91000006,80,1363,1150,213
1404/04/30,1,2,,,93000000,93000006,80,24,20,4
1404/04/30,1,2,,,93000000,93000001,80,24,22,2
1404/04/30,2,1,,,91000000,91000001,3,1504,1260,244
1404/04/30,2,1,,,91000000,91000001,67,1504,1250,254
1404/04/30,2,1,,,91000000,91000001,4,615,490,125
1404/04/31,1,2,,,91000000,91000001,4,890,800,90
1404/04/31,1,2,,,91000000,91000001,17,1504,1330,174
1404/04/31,1,2,,,91000000,91000001,24,1504,1340,164
1404/04/31,1,2,,,91000000,91000001,47,1504,1330,174
1404/04/31,2,1,,,91000000,91000001,60,1504,1270,234
1404/04/31,2,1,,,91000000,91000001,57,1504,1330,174
1404/04/31,2,1,,,91000000,91000001,18,1504,1280,224
1404/04/31,2,1,,,91000000,91000001,75,145,120,25
1404/05/01,1,2,,,91000000,91000001,75,1359,1100,259
1404/05/01,1,2,,,91000000,91000001,64,1504,1250,254
1404/05/01,1,2,,,91000000,91000001,39,1504,1300,204
1404/05/01,1,2,,,91000000,91000001,31,1504,1280,224
1404/05/01,1,2,,,91000000,91000001,10,1504,1270,234
1404/05/01,2,1,,,91000000,91000001,9,1504,1280,224
1404/05/01,2,1,,,91000000,91000001,65,165,120,45
1404/05/02,1,2,,,91000000,91000001,65,1340,1280,60
1404/05/02,1,2,,,91000000,91000001,76,1504,1420,84
1404/05/02,1,2,,,91000000,91000001,70,752,700,52
1404/05/02,1,2,,,92000000,92000001,70,410,360,50
1404/05/02,1,2,,,93000000,93000001,70,76,66,10
1404/05/04,1,2,,,91000000,91000001,71,1504,1340,164
1404/05/04,1,2,,,91000000,91000001,14,1504,1310,194
1404/05/04,1,2,,,91000000,91000001,16,1504,1250,254
1404/05/04,1,2,,,91000000,91000001,55,1504,1330,174
1404/05/04,1,2,,,91000000,91000001,23,1504,1270,234
1404/05/04,1,2,,,91000000,91000001,59,140,100,40
1404/05/04,1,2,,,93000000,93000001,71,18,16,2
1404/05/04,2,1,,,91000000,91000001,59,1504,1250,254
1404/05/04,2,1,,,91000000,91000001,40,1504,1350,154
1404/05/04,2,1,,,91000000,91000001,5,1504,1290,214
1404/05/04,2,1,,,91000000,91000001,79,140,110,30
1404/05/05,1,1,,,91000000,91000001,79,1364,1000,364
1404/05/05,1,1,,,91000000,91000001,24,1457,1200,257
1404/05/05,1,1,,,91000000,91000001,32,1504,1300,204
1404/05/05,1,1,,,91000000,91000001,56,1504,1270,234
1404/05/05,1,1,,,91000000,91000001,7,1504,1230,274
1404/05/05,1,1,,,93000000,93000001,24,22,20,2
1404/05/05,2,2,,,91000000,91000001,72,1504,1250,254
1404/05/05,2,2,,,91000000,91000001,60,1504,1400,104
1404/05/05,2,2,,,91000000,91000001,68,564,350,214
1404/05/05,2,2,,,92000000,92000001,62,410,360,50
1404/05/06,1,1,,,91000000,91000001,31,1387,1200,187
1404/05/06,1,1,,,91000000,91000001,39,1504,1300,204
1404/05/06,1,1,,,91000000,91000001,51,1504,1220,284
1404/05/06,1,1,,,91000000,91000001,57,1504,1280,224
1404/05/06,1,1,,,93000000,93000001,31,7,5,2
1404/05/06,1,1,,,92000000,92000001,48,820,720,100
1404/05/06,1,1,,,92000000,92000001,62,410,360,50
1404/05/06,2,2,,,91000000,91000001,8,1504,1330,174
1404/05/06,2,2,,,91000000,91000001,9,1504,1400,104
1404/05/06,2,2,,,91000000,91000001,69,564,470,94
1404/05/07,1,1,,,91000000,91000001,69,940,800,140
1404/05/07,1,1,,,91000000,91000001,11,1504,1350,154
1404/05/07,1,1,,,91000000,91000001,77,1504,1340,164
1404/05/07,1,1,,,91000000,91000001,37,1504,1400,104
1404/05/07,1,1,,,91000000,91000001,78,1504,1340,164
1404/05/07,1,1,,,91000000,91000001,42,1504,1370,134
1404/05/07,2,2,,,91000000,91000001,19,1504,1330,174
1404/05/07,2,2,,,91000000,91000001,29,1504,1370,134
1404/05/07,2,2,,,91000000,91000001,13,564,300,264
1404/05/08,1,1,,,91000000,91000001,13,940,600,340
1404/05/08,1,1,,,91000000,91000001,6,1504,1250,254
1404/05/08,1,1,,,91000000,91000001,21,1504,1230,274
1404/05/08,1,1,,,91000000,91000001,66,1504,1210,294
1404/05/08,1,1,,,91000000,91000001,28,1504,1330,174
1404/05/08,1,1,,,91000000,91000001,43,188,180,8
1404/05/08,2,1,,,91000000,91000001,1,1504,1400,104
1404/05/08,2,1,,,91000000,91000001,38,1504,1400,104
1404/05/09,1,1,,,91000000,91000001,43,1314,1080,234
1404/05/09,1,1,,,91000000,91000001,34,1504,1120,384
1404/05/09,1,1,,,91000000,91000001,53,1504,1150,354
1404/05/09,1,1,,,91000000,91000001,73,1504,1250,254
1404/05/09,1,1,,,91000000,91000001,26,1504,1130,374
1404/05/09,1,1,,,91000000,91000001,3,1504,1070,434
1404/05/11,1,2,,,91000000,91000001,64,1504,1400,104
1404/05/11,1,2,,,91000000,91000001,75,1504,1330,174
1404/05/11,1,2,,,91000000,91000001,18,1504,1370,134
1404/05/11,1,2,,,91000000,91000001,47,574,500,74
1404/05/11,1,2,,,93000000,93000001,47,50,43,7
1404/05/11,2,1,,,91000000,91000001,47,930,800,130
1404/05/11,2,1,,,91000000,91000001,10,1504,1240,264
1404/05/11,2,1,,,91000000,91000001,17,1504,1220,284
1404/05/11,2,1,,,91000000,91000001,4,564,340,224
1404/05/12,1,2,,,91000000,91000001,4,940,800,140
1404/05/12,1,2,,,91000000,91000001,65,1504,1300,204
1404/05/12,1,2,,,91000000,91000001,80,1504,1300,204
1404/05/12,1,2,,,91000000,91000001,67,1504,1200,304
1404/05/12,2,1,,,91000000,91000001,33,1504,1360,144
1404/05/12,2,1,,,91000000,91000001,77,1504,1400,104
1404/05/12,2,1,,,91000000,91000001,42,47,40,7
1404/05/13,1,2,,,91000000,91000001,76,1504,1350,154
1404/05/13,1,2,,,91000000,91000001,71,1504,1310,194
1404/05/13,1,2,,,91000000,91000001,42,1504,1340,164
1404/05/13,1,2,,,93000000,93000001,76,10,7,3
1404/05/13,2,1,,,91000000,91000001,16,1504,1350,154
1404/05/13,2,1,,,91000000,91000001,14,1504,1350,154
1404/05/13,2,1,,,91000000,91000001,55,124,100,24
1404/05/14,1,2,,,91000000,91000001,23,1504,1350,154
1404/05/14,1,2,,,91000000,91000001,26,1504,1380,124
1404/05/14,1,2,,,91000000,91000001,55,1380,1270,110
1404/05/14,1,2,,,93000000,93000001,55,27,23,4
1404/05/14,2,1,,,91000000,91000001,59,1504,1340,164
1404/05/14,2,1,,,91000000,91000001,40,1504,1260,244
1404/05/14,2,1,,,91000000,91000001,24,1504,1290,214
1404/05/14,2,1,,,91000000,91000001,79,140,110,30
1404/05/15,1,1,,,91000000,91000001,79,1364,1200,164
1404/05/15,1,1,,,91000000,91000001,70,1504,1400,104
1404/05/15,1,1,,,91000000,91000001,72,1504,1290,214
1404/05/15,1,1,,,91000000,91000001,60,620,510,110
1404/05/15,2,2,,,91000000,91000001,60,884,800,84
1404/05/15,2,2,,,91000000,91000001,48,1504,1270,234
1404/05/15,2,2,,,91000000,91000001,31,1504,1260,244
1404/05/15,2,2,,,91000000,91000001,62,94,70,24
1404/05/16,1,2,,,91000000,91000001,62,1410,1250,160
1404/05/16,1,2,,,91000000,91000001,54,1504,1200,304
1404/05/16,1,2,,,91000000,91000001,57,1504,1250,254
1404/05/16,1,2,,,91000000,91000001,39,1504,1350,154
1404/05/16,1,2,,,91000000,91000001,51,664,550,114
1404/05/18,1,2,,,91000000,91000001,51,840,750,90
1404/05/18,1,2,,,91000000,91000006,67,1504,1360,144
1404/05/18,1,2,,,91000000,91000006,77,1222,1140,82
1404/05/18,1,2,,,91000000,91000006,76,1410,1300,110
1404/05/18,1,2,,,91000000,91000006,33,1504,1400,104
1404/05/18,1,2,,,91000000,91000001,36,60,50,10
1404/05/18,1,2,,,92000000,92000006,77,105,90,15
1404/05/18,1,2,,,93000000,93000006,77,13,10,3
1404/05/18,2,1,,,91000000,91000006,80,1504,1400,104
1404/05/18,2,1,,,91000000,91000001,36,1504,1320,184
1404/05/18,2,1,,,91000000,91000001,41,822,680,142
1404/05/19,1,1,,,91000000,91000001,41,682,600,82
1404/05/19,1,1,,,91000000,91000001,3,1435,1250,185
1404/05/19,1,1,,,91000000,91000001,15,1504,1350,154
1404/05/19,1,1,,,91000000,91000001,50,1504,1320,184
1404/05/19,1,1,,,91000000,91000001,30,1504,1280,224
1404/05/19,1,1,,,91000000,91000001,44,705,600,105
1404/05/19,1,1,,,93000000,93000001,3,35,26,9
1404/05/19,2,2,,,91000000,91000001,44,799,700,99
1404/05/19,2,2,,,91000000,91000001,25,1504,1300,204
1404/05/19,2,2,,,91000000,91000001,74,1504,1330,174
1404/05/19,2,2,,,91000000,91000001,35,1504,1270,234
1404/05/19,2,2,,,93000000,93000001,44,40,34,6
1404/05/20,1,1,,,91000000,91000001,20,1504,1400,104
1404/05/20,1,1,,,91000000,91000001,27,1504,1270,234
1404/05/20,1,1,,,91000000,91000001,52,1504,1260,244
1404/05/20,1,1,,,91000000,91000001,49,1504,1320,184
1404/05/20,1,1,,,91000000,91000001,60,1504,1350,154
1404/05/20,2,2,,,91000000,91000001,11,1504,1350,154
1404/05/20,2,2,,,91000000,91000001,37,1504,1310,194
1404/05/20,2,2,,,91000000,91000001,75,1504,1300,204
1404/05/20,2,2,,,91000000,91000001,69,54,40,14
1404/05/21,1,1,,,91000000,91000001,69,1450,1250,200
1404/05/21,1,1,,,91000000,91000001,18,1410,1250,160
1404/05/21,1,1,,,91000000,91000001,64,1504,1360,144
1404/05/21,1,1,,,91000000,91000001,63,1504,1340,164
1404/05/21,1,1,,,91000000,91000001,47,430,400,30
1404/05/21,1,1,,,93000000,93000001,18,49,46,3
1404/05/21,2,2,,,91000000,91000001,47,1074,900,174
