SettingID,wagon_no,GlazeType,start_time,end_time,packages
1404040404,23,91000001,10:45:00,12:00:00,64
1404040404,68,91000001,12:00:00,13:00:00,64
1404040404,74,91000001,13:00:00,13:35:00,6
1404040420,74,91000001,13:00:00,13:35:00,58
1404040420,64,91000001,06:30:00,07:10:00,64
1404040420,44,91000001,07:10:00,07:45:00,16
1404040414,44,91000001,07:10:00,07:45:00,48
1404040414,13,91000001,07:45:00,08:50:00,64
1404040414,59,91000001,08:50:00,09:55:00,26
1404040402,59,91000001,08:50:00,09:55:00,38
1404040402,14,91000001,09:55:00,10:35:00,64
1404040402,72,91000001,10:35:00,11:20:00,36
1404040529,72,91000001,10:35:00,11:20:00,28
1404040529,37,91000001,11:20:00,12:00:00,64
1404040529,77,91000001,12:00:00,12:45:00,50
1404040507,77,91000001,12:00:00,12:45:00,14
1404040507,75,91000001,06:55:00,07:30:00,56
1404040511,75,91000001,06:55:00,07:30:00,8
1404040511,21,91000001,07:30:00,08:05:00,64
1404040511,65,91000001,08:05:00,08:40:00,52
1404040531,65,91000001,08:05:00,08:40:00,12
1404040531,61,91000001,08:40:00,09:40:00,64
1404040531,51,91000001,09:40:00,10:35:00,60
1404040719,51,91000001,09:40:00,10:25:00,4
1404040719,12,91000001,10:25:00,11:10:00,60
1404040719,66,91000001,11:10:00,11:50:00,54
1404040713,66,91000001,11:10:00,11:50:00,10
1404040713,6,91000001,11:50:00,12:30:00,64
1404040713,62,91000001,12:30:00,13:10:00,42
1404040703,62,91000001,12:30:00,13:10:00,22
1404040710,73,92000001,06:20:00,07:00:00,820
1404040710,28,92000001,07:00:00,07:35:00,820
1404040710,55,92000001,07:35:00,08:40:00,625
1404040703,55,91000001,07:35:00,08:40:00,8
1404040703,45,91000001,08:40:00,10:00:00,64
1404040703,22,91000001,10:00:00,11:00:00,38
1404040725,22,91000001,10:00:00,11:00:00,26
1404040725,56,91000001,11:00:00,12:10:00,64
1404040816,39,91000001,12:10:00,12:45:00,62
1404040816,67,91000001,12:45:00,13:20:00,58
1404040821,67,91000001,12:45:00,13:20:00,4
1404040821,3,91000001,06:50:00,07:30:00,64
1404040821,31,91000001,07:30:00,08:05:00,60
1404040827,unknown,91000001,07:30:00,08:05:00,4
1404040827,78,91000001,08:05:00,08:40:00,1900-03-04 00:00:00
1404040827,27,91000001,08:40:00,09:55:00,62
1404040827,48,91000001,09:55:00,10:30:00,10
1404040806,48,91000001,09:55:00,10:30:00,54
1404040806,58,91000001,10:30:00,11:15:00,64
1404040806,80,91000001,11:15:00,11:50:00,16
1404040923,80,91000001,11:15:00,11:50:00,48
1404040923,57,91000001,11:50:00,12:30:00,64
1404040923,60,91000001,12:30:00,13:10:00,28
1404040926,60,91000001,12:30:00,13:10:00,36
1404040926,79,91000001,07:00:00,07:35:00,64
1404040926,43,91000001,07:35:00,08:10:00,32
1404040918,43,91000001,07:35:00,08:10:00,32
1404040918,70,91000001,08:10:00,08:45:00,64
1404040918,8,91000001,08:45:00,10:00:00,38
1404040928,8,91000001,08:45:00,10:00:00,26
1404040928,29,91000001,10:00:00,10:45:00,64
1404040928,32,91000001,10:45:00,11:35:00,32
1404040909,32,91000001,10:45:00,11:35:00,32
1404040909,42,91000001,11:35:00,12:15:00,62
1404040909,71,91000001,12:15:00,12:50:00,36
1404040912,71,91000001,12:15:00,12:50:00,28
1404040912,7,91000001,12:45:00,13:20:00,64
1404040912,19,91000001,06:20:00,07:15:00,44
1404040908,19,91000001,06:20:00,07:15:00,20
1404040908,63,91000001,07:15:00,07:50:00,60
1404040908,16,91000001,07:50:00,08:30:00,54
1404040905,16,91000001,07:50:00,08:30:00,10
1404040905,74,91000001,08:30:00,09:35:00,64
1404040905,68,91000001,09:35:00,10:20:00,52
1404040922,68,91000001,09:35:00,10:20:00,12
1404040922,23,91000001,10:20:00,11:00:00,64
1404040922,52,91000001,11:00:00,11:40:00,62
1404040922,38,91000001,11:40:00,12:35:00,4
1404041015,38,91000001,11:40:00,12:35:00,60
1404041015,22,91000001,12:35:00,13:15:00,64
1404041015,34,91000001,06:15:00,07:20:00,10
1404041001,34,91000001,06:15:00,07:20:00,54
1404041001,5,91000001,07:20:00,07:55:00,64
1404041001,2,91000001,07:55:00,08:25:00,16
1404041030,2,91000001,07:55:00,08:25:00,48
1404041030,20,91000001,08:25:00,09:30:00,64
1404041030,30,91000001,09:30:00,10:05:00,20
1404041004,30,91000001,09:30:00,10:05:00,44
1404041004,26,91000001,10:05:00,10:45:00,62
1404041004,54,91000001,10:45:00,12:00:00,22
1404041017,54,91000001,10:45:00,12:00:00,42
1404041017,53,91000001,12:00:00,12:40:00,64
1404041017,64,91000001,12:40:00,13:20:00,22
1404041024,64,91000001,12:40:00,13:20:00,42
1404041010,46,92000001,06:20:00,06:55:00,800
1404041010,10,92000001,06:55:00,07:30:00,800
1404041010,13,92000001,07:30:00,08:05:00,800
1404041010,25,92000001,08:05:00,08:50:00,540
1404041024,25,91000001,08:05:00,08:50:00,20
1404041024,77,91000001,08:50:00,09:55:00,64
1404041020,37,91000001,09:55:00,10:30:00,64
1404041020,11,91000001,10:30:00,11:10:00,64
1404041020,41,91000001,11:10:00,12:00:00,8
1404041114,41,91000001,11:10:00,12:00:00,56
1404041114,47,91000001,12:00:00,12:35:00,64
1404041114,18,91000001,12:35:00,13:15:00,14
1404041102,18,91000001,12:35:00,13:15:00,50
1404041102,24,91000001,06:15:00,06:55:00,60
1404041102,17,91000001,06:55:00,07:30:00,24
1404041129,17,91000001,06:55:00,07:30:00,40
1404041129,4,91000001,07:30:00,08:20:00,64
1404041129,67,91000001,08:20:00,09:30:00,26
1404041107,67,91000001,08:20:00,09:30:00,38
1404041107,35,91000001,09:30:00,10:20:00,64
1404041107,73,91000001,10:20:00,11:05:00,24
1404041231,73,91000001,11:05:00,12:10:00,40
1404041231,3,91000001,11:05:00,12:10:00,62
1404041231,60,91000001,12:10:00,12:45:00,34
1404041213,60,91000001,12:10:00,12:45:00,30
1404041213,57,91000001,12:45:00,13:20:00,64
1404041213,80,91000001,14:05:00,14:40:00,46
1404041225,80,91000001,14:05:00,14:40:00,18
1404041225,58,91000001,14:40:00,15:15:00,64
1404041225,48,91000001,15:15:00,16:00:00,52
1404041603,48,91000001,15:15:00,16:00:00,12
1404041603,36,91000001,16:00:00,16:35:00,62
1404041603,9,91000001,16:35:00,17:10:00,64
1404041603,79,91000001,17:10:00,17:45:00,4
1404041616,79,91000001,17:10:00,17:45:00,60
1404041616,70,91000001,17:45:00,18:40:00,64
1404041616,43,91000001,18:40:00,19:50:00,14
1404041611,43,91000001,18:45:00,19:50:00,50
1404041611,28,91000001,19:50:00,20:25:00,64
1404041611,7,91000001,20:25:00,21:00:00,10
1404041621,7,91000001,20:25:00,21:00:00,52
1404041621,40,91000001,21:00:00,21:35:00,60
1404041621,71,91000001,06:20:00,07:10:00,12
1404041727,71,91000001,06:20:00,07:10:00,52
1404041727,42,91000001,07:10:00,08:15:00,64
1404041727,29,91000001,08:15:00,08:50:00,14
1404041706,29,91000001,08:15:00,08:50:00,50
1404041706,69,91000001,08:50:00,10:05:00,64
1404041706,8,91000001,10:05:00,12:45:00,16
1404041723,8,91000001,10:05:00,12:45:00,48
1404041723,19,91000001,12:45:00,13:25:00,62
1404041723,16,91000001,13:25:00,14:40:00,18
1404041732,16,91000001,13:25:00,14:40:00,46
1404041732,63,91000001,14:40:00,15:15:00,64
1404041732,32,91000001,15:15:00,15:55:00,24
1404041709,32,91000001,15:15:00,15:55:00,40
1404041709,33,91000001,15:55:00,16:35:00,64
1404041709,27,91000001,16:35:00,17:15:00,24
1404041726,27,91000001,16:35:00,17:15:00,40
1404041726,38,91000001,17:15:00,17:50:00,62
1404041726,52,91000001,17:50:00,18:25:00,32
1404041828,52,91000001,17:50:00,18:25:00,32
1404041828,23,91000001,18:25:00,19:25:00,64
1404041828,68,91000001,19:25:00,20:10:00,42
1404041818,68,91000001,19:25:00,20:10:00,22
1404041818,50,91000001,20:10:00,20:45:00,64
1404041818,74,91000001,20:45:00,21:20:00,52
1404041805,74,91000001,20:45:00,21:20:00,12
1404041805,15,91000001,06:20:00,07:15:00,64
1404041805,55,91000001,07:15:00,08:00:00,48
1404041812,55,91000001,07:15:00,08:00:00,16
1404041812,76,91000001,08:00:00,08:55:00,64
1404041812,49,91000001,08:55:00,10:00:00,60
1404041808,49,91000001,08:55:00,10:00:00,4
1404041808,44,91000001,10:00:00,10:40:00,62
1404041808,65,91000001,10:40:00,11:20:00,58
1404041922,65,91000001,10:40:00,11:20:00,6
1404041922,21,91000001,11:20:00,12:00:00,64
1404041922,75,91000001,12:00:00,12:40:00,56
1404041915,75,91000001,12:00:00,12:40:00,8
1404041915,72,91000001,12:40:00,13:20:00,62
1404041915,14,91000001,06:20:00,07:00:00,52
1404041930,61,91000001,07:40:00,08:30:00,14
1404041930,51,91000001,08:30:00,09:45:00,64
1404041930,66,91000001,09:45:00,11:00:00,50
1404041904,66,91000001,09:45:00,11:00:00,14
1404041904,12,91000001,11:00:00,11:40:00,64
1404041904,6,91000001,11:40:00,12:20:00,52
1404042124,6,91000001,11:40:00,12:20:00,12
1404042124,26,91000001,12:20:00,13:10:00,64
1404042110,30,92000001,06:20:00,06:55:00,800
1404042110,20,92000001,06:55:00,07:30:00,800
1404042110,2,92000001,07:30:00,08:05:00,800
1404042110,5,92000001,08:05:00,08:50:00,265
1404042124,5,91000001,08:05:00,08:50:00,40
1404042124,54,91000001,08:50:00,10:15:00,16
1404042120,54,91000001,08:50:00,10:05:00,48
1404042120,34,91000001,10:15:00,10:50:00,64
1404042120,53,91000001,10:50:00,11:25:00,30
1404042114,53,91000001,10:50:00,11:25:00,34
1404042114,62,91000001,11:25:00,12:00:00,64
1404042114,45,91000001,12:00:00,12:50:00,40
1404042202,45,91000001,12:00:00,12:50:00,24
1404042202,15,91000001,12:50:00,13:30:00,60
1404042202,25,91000001,06:20:00,06:55:00,60
1404042329,25,91000001,06:20:00,06:55:00,4
1404042329,13,91000001,06:55:00,07:35:00,64
1404042329,74,91000001,07:35:00,08:20:00,64
1404042329,50,91000001,08:20:00,08:55:00,6
1404042307,50,91000001,08:20:00,08:55:00,58
1404042307,68,91000001,08:55:00,10:05:00,64
1404042307,55,91000001,10:05:00,10:55:00,16
1404042331,55,91000001,10:05:00,10:55:00,48
1404042331,23,91000001,10:55:00,11:30:00,64
1404042331,63,91000001,11:30:00,12:05:00,28
1404042313,63,91000001,11:30:00,12:05:00,36
1404042313,44,91000001,12:05:00,12:40:00,64
1404042313,49,91000001,12:40:00,13:20:00,44
1404042325,49,91000001,12:40:00,13:20:00,20
1404042325,10,91000001,06:20:00,06:55:00,64
1404042325,59,91000001,06:55:00,07:30:00,54
1404042403,59,91000001,06:55:00,07:30:00,12
1404042403,16,91000001,07:30:00,08:05:00,64
1404042403,14,91000001,08:05:00,08:40:00,64
1404042403,72,91000001,08:40:00,09:40:00,6
1404042416,72,91000001,08:40:00,09:40:00,58
1404042416,75,91000001,09:40:00,10:20:00,64
1404042416,21,91000001,10:20:00,10:55:00,22
1404042411,21,91000001,10:20:00,10:55:00,42
1404042411,61,91000001,10:55:00,11:30:00,64
1404042411,46,91000001,11:30:00,12:05:00,30
1404042421,46,91000001,11:30:00,12:05:00,34
1404042421,66,91000001,12:05:00,12:40:00,64
1404042421,71,91000001,12:40:00,13:15:00,22
1404042427,71,91000001,12:40:00,13:15:00,40
1404042527,51,91000001,06:20:00,07:05:00,64
1404042527,58,91000001,07:05:00,07:40:00,30
1404042506,58,91000001,07:05:00,07:40:00,34
1404042506,12,91000001,07:40:00,08:15:00,64
1404042506,9,91000001,08:15:00,09:25:00,44
1404042523,9,91000001,08:15:00,09:25:00,20
1404042523,79,91000001,09:25:00,10:10:00,64
1404042523,7,91000001,10:10:00,10:55:00,56
1404042632,7,91000001,10:10:00,10:55:00,8
1404042632,80,91000001,10:55:00,11:30:00,64
1404042632,56,91000001,11:30:00,12:10:00,64
1404042609,22,91000001,12:10:00,12:45:00,62
1404042609,1,91000001,12:45:00,13:20:00,62
1404042611,11,91000001,06:15:00,07:00:00,64
1404042611,78,91000001,07:00:00,07:35:00,64
1404042611,77,91000001,07:35:00,08:15:00,10
1404042618,77,91000001,07:35:00,08:15:00,54
1404042618,37,91000001,08:15:00,08:55:00,64
1404042618,31,91000001,08:55:00,09:55:00,6
1404042605,31,91000001,08:55:00,09:55:00,58
1404042605,39,91000001,09:55:00,10:40:00,62
1404042605,41,91000001,10:40:00,11:20:00,6
1404042612,41,91000001,10:40:00,11:20:00,58
1404042612,30,91000001,11:20:00,12:05:00,64
1404042612,36,91000001,12:05:00,12:45:00,10
1404042608,36,91000001,12:05:00,12:45:00,54
1404042608,15,91000001,12:45:00,13:20:00,64
1404042824,48,92000001,06:25:00,07:10:00,800
1404042824,45,92000001,07:10:00,08:30:00,800
1404042824,62,92000001,08:30:00,10:35:00,800
1404042824,70,92000001,10:35:00,13:00:00,400
1404042822,70,91000001,10:35:00,13:00:00,29
1404042822,53,91000001,06:15:00,06:55:00,64
1404042822,34,91000001,06:55:00,07:45:00,32
1404042815,34,91000001,06:55:00,07:45:00,32
1404042815,54,91000001,07:45:00,08:35:00,64
1404042815,35,91000001,08:35:00,09:40:00,26
1404042801,35,91000001,08:35:00,09:40:00,38
1404042801,74,91000001,09:40:00,10:15:00,64
1404042801,25,91000001,10:15:00,10:55:00,26
1404042830,25,91000001,10:15:00,10:55:00,38
1404042830,44,91000001,10:55:00,11:35:00,62
1404042830,50,91000001,11:35:00,12:20:00,32
1404042904,50,91000001,11:35:00,12:20:00,32
1404042904,5,91000001,12:20:00,12:55:00,64
1404042904,20,91000001,12:55:00,13:30:00,40
1404042928,20,91000001,12:55:00,13:30:00,24
1404042928,23,91000001,06:15:00,06:50:00,60
1404042928,55,91000001,06:50:00,07:40:00,40
1404042914,55,91000001,06:50:00,07:40:00,24
1404042914,63,91000001,07:40:00,08:30:00,64
1404042914,49,91000001,08:30:00,09:40:00,52
1404042920,49,91000001,08:30:00,09:40:00,12
1404042920,16,91000001,08:30:00,09:40:00,62
1404042920,59,91000001,10:15:00,10:55:00,64
1404042910,66,91000001,10:55:00,11:40:00,64
1404042910,14,91000001,11:40:00,12:25:00,56
1404043002,14,91000001,11:40:00,12:25:00,8
1404043002,46,91000001,12:25:00,13:00:00,64
1404043002,61,91000001,13:00:00,13:35:00,63
1404043007,21,91000001,06:25:00,07:05:00,64
1404043007,71,91000001,07:05:00,07:50:00,60
1404043129,58,91000008,08:45:00,09:25:00,64
1404043129,2,91000001,09:25:00,11:00:00,64
1404043129,12,91000001,11:00:00,11:40:00,10
1404043131,12,91000008,11:00:00,11:40:00,54
1404043131,22,91000008,11:40:00,12:50:00,64
1404043131,80,91000008,12:50:00,13:30:00,16
1404043113,80,91000008,12:50:00,13:30:00,42
1404050113,56,91000001,06:25:00,07:00:00,64
1404050113,79,91000001,07:00:00,07:30:00,26
1404050125,79,91000001,07:00:00,07:30:00,38
1404050125,7,91000001,07:35:00,08:15:00,64
1404050125,40,91000001,08:15:00,08:55:00,16
1404050103,40,91000001,08:15:00,08:55:00,48
1404050103,28,91000001,08:55:00,09:55:00,64
1404050103,43,91000001,09:55:00,10:35:00,24
1404050116,43,91000001,09:55:00,10:35:00,40
1404050116,1,91000001,10:35:00,11:15:00,64
1404050116,38,91000001,11:15:00,11:55:00,32
1404050111,38,91000001,11:15:00,11:55:00,32
1404050111,23,91000001,11:55:00,12:45:00,64
1404050111,32,91000001,12:45:00,13:20:00,28
1404050221,32,91000001,12:45:00,13:20:00,36
1404050221,19,91000001,06:15:00,07:15:00,64
1404050221,8,91000001,07:15:00,07:50:00,20
1404050227,8,91000001,07:15:00,07:50:00,44
1404050227,69,91000001,07:50:00,08:30:00,64
1404050227,29,91000001,08:30:00,09:30:00,16
1404050406,29,91000001,08:30:00,09:30:00,48
1404050406,42,91000001,09:30:00,10:05:00,62
1404050406,77,91000001,10:05:00,10:45:00,30
1404050409,77,91000001,10:05:00,10:45:00,34
1404050409,78,91000001,10:45:00,11:20:00,64
1404050409,11,91000001,11:20:00,,44
1404050423,11,91000001,11:20:00,11:55:00,20
1404050423,37,91000001,11:55:00,12:35:00,62
1404050423,15,91000001,12:35:00,13:15:00,52
1404050432,15,91000001,12:35:00,13:20:00,11
1404050532,36,91000001,06:20:00,06:55:00,64
1404050532,30,91000001,06:55:00,07:30:00,64
1404050532,41,91000001,07:30:00,08:05:00,
1404050526,41,91000001,07:30:00,08:05:00,56
1404050526,52,91000001,08:05:00,08:40:00,64
1404050526,27,91000001,08:40:00,09:35:00,22
1404050512,27,91000001,08:40:00,09:35:00,42
1404050512,20,91000001,09:35:00,10:10:00,64
1404050512,49,91000001,10:10:00,10:45:00,32
1404050524,49,91000001,10:10:00,10:45:00,32
1404050524,63,91000001,10:45:00,11:40:00,64
1404050524,61,91000001,11:40:00,12:30:00,42
1404050505,61,91000001,11:40:00,12:30:00,20
1404050505,46,91000001,12:30:00,13:10:00,64
1404050605,45,91000001,06:15:00,07:10:00,52
1404050622,45,91000001,06:15:00,07:10:00,12
1404050622,58,91000001,07:10:00,07:45:00,64
1404050622,12,91000001,07:45:00,08:20:00,64
1404050622,22,91000001,08:20:00,09:25:00,4
1404050618,22,91000001,08:20:00,09:25:00,60
1404050618,2,91000001,09:25:00,10:00:00,64
1404050615,80,91000001,06:15:00,07:00:00,64
1404050615,3,91000001,07:00:00,07:35:00,64
1404050615,67,91000001,07:35:00,08:20:00,10
1404050730,67,91000001,07:35:00,08:20:00,50
1404050730,4,91000001,08:20:00,09:55:00,64
1404050730,17,91000001,09:55:00,10:30:00,22
1404050701,17,91000001,09:55:00,10:30:00,40
1404050701,24,91000001,10:30:00,11:10:00,60
1404050701,47,91000001,06:20:00,07:15:00,6
1404050704,47,91000001,06:20:00,07:15:00,54
1404050704,60,91000001,07:15:00,07:50:00,60
1404050704,57,91000001,07:50:00,08:25:00,18
1404050710,57,91000001,07:50:00,08:25:00,46
1404050710,18,91000001,08:25:00,09:35:00,64
1404050710,75,91000001,09:35:00,10:15:00,20
1404050814,75,91000001,09:35:00,10:15:00,44
1404050814,64,91000001,10:15:00,10:50:00,64
1404050814,39,91000001,10:50:00,11:25:00,26
1404050828,39,91000001,10:50:00,11:25:00,38
1404050828,31,91000001,11:25:00,12:10:00,61
1404050828,10,91000001,06:15:00,06:55:00,40
1404050802,10,91000001,06:15:00,06:55:00,24
1404050802,9,91000001,06:55:00,09:50:00,64
1404050802,65,91000001,09:50:00,10:25:00,48
1404050929,65,91000001,09:50:00,10:25:00,16
1404050929,70,91000001,10:25:00,11:10:00,64
1404050929,76,91000001,06:15:00,07:00:00,56
1404050907,76,91000001,06:15:00,07:00:00,8
1404050907,71,91000001,07:00:00,08:20:00,64
1404050907,14,91000001,08:20:00,09:25:00,60
1404050931,14,91000001,08:20:00,09:25:00,4
1404050931,16,91000001,09:25:00,10:05:00,64
1404050931,55,91000001,10:05:00,10:45:00,64
1404050913,23,91000001,10:45:00,11:20:00,64
1404051113,59,91000001,06:20:00,07:25:00,64
1404051113,40,91000001,07:25:00,08:00:00,8
1404051125,40,91000001,07:25:00,08:00:00,56
1404051125,5,91000001,08:00:00,08:45:00,64
1404051125,24,91000001,08:45:00,09:45:00,16
1404051211,24,91000001,08:45:00,09:45:00,48
1404051211,79,91000001,09:45:00,10:20:00,64
1404051211,56,91000001,10:20:00,11:00:00,8
1404051221,56,91000001,10:20:00,11:00:00,56
1404051221,32,91000001,11:00:00,11:35:00,64
1404051221,7,91000001,11:35:00,12:10:00,18
1404051227,7,91000001,11:35:00,12:10:00,44
1404051327,72,91000001,06:20:00,07:00:00,64
1404051327,60,91000001,07:00:00,07:50:00,26
1404051306,60,91000001,07:00:00,07:50:00,38
1404051306,48,91000001,09:45:00,10:35:00,64
1404051306,62,91000001,10:00:00,11:15:00,32
1404051323,62,91000001,10:35:00,11:15:00,32
1404051323,31,91000001,11:15:00,11:50:00,62
1404051323,39,91000001,11:50:00,12:30:00,38
140/4579109,39,91000001,11:50:00,12:30:00,26
140/4579109,57,91000001,12:30:00,13:10:00,60
1404051409,51,91000001,06:15:00,07:00:00,54
1404051432,51,91000001,06:15:00,07:00:00,10
1404051432,8,91000001,07:00:00,07:50:00,64
1404051432,9,91000001,07:50:00,08:45:00,48
1404051526,9,91000001,07:50:00,08:45:00,16
1404051526,69,91000001,08:45:00,09:45:00,64
1404051526,37,91000001,09:45:00,10:20:00,56
1404051516,37,91000001,09:45:00,10:20:00,16
1404051516,11,91000001,10:20:00,11:00:00,64
1404051516,78,91000001,11:00:00,11:40:00,64
1404051512,77,91000001,11:40:00,12:20:00,64
1404051512,42,91000001,12:15:00,13:10:00,64
1404051605,19,91000001,06:20:00,06:55:00,64
1404051605,29,91000001,06:55:00,07:30:00,64
1404051605,13,91000001,07:30:00,08:20:00,10
1404051618,13,91000001,07:30:00,08:20:00,54
1404051618,6,91000001,08:20:00,09:25:00,64
1404051618,21,91000001,09:25:00,10:00:00,20
1404051603,21,91000001,09:25:00,10:00:00,44
1404051603,66,91000001,10:00:00,10:50:00,64
1404051603,28,91000001,10:50:00,11:30:00,24
1404051620,28,91000001,10:50:00,11:30:00,38
1404051820,1,91000001,06:20:00,07:20:00,64
1404051820,38,91000001,07:20:00,08:00:00,34
1404051822,38,91000001,07:20:00,08:00:00,30
1404051822,43,91000001,08:00:00,08:40:00,62
1404051822,34,91000001,08:40:00,09:50:00,34
1404051834,34,91000001,8:/40,09:50:00,30
1404051834,53,91000001,09:50:00,11:00:00,64
1404051834,73,91000001,11:00:00,11:40:00,20
1404051915,73,91000001,11:00:00,11:40:00,44
1404051915,26,91000001,11:40:00,12:15:00,64
1404051915,3,91000001,12:15:00,13:10:00,24
14040519/19,3,91000001,12:15:00,13:10:00,38
1404051919,64,91000001,06:55:00,07:40:00,64
1404051919,75,91000001,07:40:00,08:25:00,30
1404051930,75,91000001,07:40:00,08:25:00,34
1404051930,18,91000001,08:25:00,09:00:00,63
1404052030,47,91000001,06:20:00,07:10:00,44
1404052001,47,91000001,06:20:00,07:10:00,20
1404052001,10,91000001,07:10:00,07:45:00,64
1404052001,17,91000001,07:45:00,08:25:00,60
1404052014,17,91000001,07:45:00,08:25:00,4
1404052014,4,91000001,08:25:00,09:30:00,64
1404052014,65,91000001,09:30:00,10:05:00,64
1404052010,80,91000008,08:10:00,08:50:00,64
1404052010,67,91000008,08:50:00,10:00:00,64
1404052010,33,91000008,10:00:00,10:35:00,12
1404052028,33,91000008,10:00:00,10:35:00,52
1404052028,77,91000008,10:35:00,11:40:00,62
1404052028,76,91000001,11:40:00,12:20:00,20
1404052004,76,91000001,11:40:00,12:20:00,40
1404052104,14,91000001,10:30:00,11:15:00,60
1404052104,23,91000001,11:15:00,11:55:00,40
1404052117,23,91000001,11:15:00,11:55:00,22
1404052117,26,91000001,11:55:00,12:30:00,64
1404052117,55,91000001,12:30:00,13:10:00,56
1404052102,55,91000001,12:30:00,13:10:00,6
1404052102,59,91000001,06:25:00,07:25:00,64
1404052102,40,91000001,07:25:00,08:00:00,64
1404052102,24,91000001,08:00:00,08:45:00,6
1404052107,24,91000001,08:00:00,08:45:00,56
1404052107,79,91000001,08:45:00,10:45:00,62
1404052107,70,91000001,10:40:00,11:15:00,22
1404052229,70,91000001,10:40:00,11:15:00,42
1404052229,72,91000001,11:15:00,12:00:00,62
1404052229,60,91000001,06:20:00,06:55:00,34
1404052231,60,91000001,06:20:00,06:55:00,30
1404052231,48,91000001,06:55:00,07:30:00,64
1404052231,31,91000001,07:30:00,08:05:00,52
1404052221,31,91000001,07:30:00,08:05:00,12
1404052221,62,91000001,08:05:00,08:45:00,62
1404052221,54,91000001,08:45:00,09:50:00,56
1404052513,54,91000001,08:45:00,09:50:00,8
1404052513,57,91000001,09:50:00,10:30:00,62
1404052513,39,91000001,10:30:00,11:10:00,62
1404052525,51,91000001,06:40:00,07:20:00,64
1404052525,67,91000001,07:20:00,08:00:00,64
1404052525,77,91000001,08:00:00,08:35:00,10
1404052511,77,91000001,08:00:00,08:35:00,52
1404052511,76,91000001,08:35:00,09:45:00,64
1404052511,33,91000001,09:45:00,10:30:00,6
1404052623,33,91000001,09:45:00,10:30:00,56
1404052623,80,91000001,06:20:00,07:00:00,64
1404052623,36,91000001,07:00:00,07:40:00,14
1404052606,36,91000001,07:00:00,07:40:00,50
1404052606,41,91000001,07:40:00,08:35:00,60
1404052606,3,91000001,08:35:00,09:40:00,28
1404052609,3,91000001,08:35:00,09:40:00,36
1404052609,15,91000001,09:40:00,10:40:00,64
1404052609,50,91000001,10:40:00,11:20:00,22
1404052732,50,91000001,10:45:00,11:20:00,42
1404052732,30,91000001,11:20:00,11:55:00,61
1404052732,44,91000001,06:20:00,07:10:00,18
1404052726,44,91000001,06:20:00,07:10:00,46
1404052726,25,91000001,07:10:00,07:50:00,64
1404052726,74,91000001,07:50:00,08:25:00,28
1404052716,74,91000001,07:50:00,08:25:00,36
1404052716,35,91000001,08:25:00,09:40:00,64
1404052716,20,91000001,09:40:00,10:15:00,36
1404052812,20,91000001,09:40:00,10:15:00,28
1404052812,27,91000001,10:15:00,11:00:00,60
1404052812,52,91000001,11:00:00,11:35:00,54
1404052805,52,91000001,11:00:00,11:35:00,10
1404052805,49,91000001,11:35:00,12:20:00,64
1404052805,78,91000001,12:20:00,13:00:00,48
1404052818,78,91000001,12:20:00,13:00:00,14
1404052818,11,91000001,06:20:00,07:00:00,64
1404052818,37,91000001,07:00:00,07:35:00,54
1404052903,37,91000001,07:00:00,07:35:00,10
1404052903,75,91000001,07:35:00,08:10:00,64
1404052903,69,91000001,08:10:00,08:50:00,64
1404052920,18,91000001,08:50:00,10:00:00,64
1404052920,64,91000001,10:00:00,10:35:00,64
1404052920,63,91000001,10:35:00,11:20:00,6
1404052915,63,91000001,10:35:00,11:10:00,57
1404052915,47,91000001,06:25:00,07:00:00,64
1404052915,46,91000001,07:00:00,07:35:00,8
1404053022,46,91000001,07:00:00,07:35:00,56
1404053022,61,91000001,07:35:00,08:10:00,62
1404053022,45,91000001,08:10:00,08:40:00,24
1404053024,45,91000001,08:10:00,08:40:00,40
1404053024,13,91000001,08:40:00,09:45:00,64
1404053024,29,91000001,09:45:00,10:35:00,32
1404053019,29,91000001,09:45:00,10:35:00,32
1404053019,19,91000001,10:35:00,11:10:00,64
1404053019,10,91000001,06:20:00,07:20:00,42
1404060101,10,91000001,06:20:00,07:20:00,22
1404060101,4,91000001,07:20:00,08:55:00,64
1404060101,17,91000001,08:55:00,10:30:00,54
1404060130,17,91000001,08:55:00,10:30:00,8
1404060130,60,91000001,10:30:00,11:00:00,62
1404060130,24,91000001,06:25:00,07:05:00,64
1404060130,40,91000001,07:05:00,07:40:00,6
1404060114,40,91000001,07:05:00,07:40:00,58
1404060114,59,91000001,07:40:00,08:15:00,64
1404060114,6,91000001,08:15:00,09:25:00,14
1404040310,6,91000001,08:15:00,09:25:00,50
1404040310,65,91000001,09:25:00,10:00:00,64
1404040310,39,91000001,10:00:00,10:35:00,18
1404060328,39,91000001,10:00:00,10:35:00,46
1404060328,57,91000001,10:35:00,11:20:00,62
1404060328,54,91000001,06:20:00,07:00:00,26
1404060304,54,91000001,06:20:00,07:00:00,38
1404060304,62,91000001,07:00:00,07:35:00,64
1404060304,2,91000001,07:35:00,08:30:00,40
1404060417,2,91000001,07:35:00,08:30:00,24
1404060417,22,91000001,08:30:00,09:30:00,62
1404060417,72,91000001,09:30:00,10:05:00,54
1404060507,51,91000001,06:20:00,07:20:00,64
1404060502,76,91000001,07:20:00,08:05:00,64
1404060502,77,91000001,08:05:00,09:25:00,64
1404060502,67,91000001,09:25:00,10:10:00,4
