date_jalali,shift,supervisorID,OperatorCode_FK,personnel_count,chamber_no,productName,fingers_count,columns_count,dryer_waste,ID
1404/8/10,1,2,11,3,28,91000000,8,,172,1404081028
1404/8/11,1,2,11,3,15,91000000,8,,151,1404081115
1404/8/11,1,2,11,3,21,91000000,7,1,134,1404081121
1404/8/11,1,2,11,3,9,92000000,8,,936,1404081109
1404/8/11,1,2,11,3,5,91000000,8,,121,1404081105
1404/8/11,1,2,11,3,2,91000000,8,,22,1404081102
1404/8/11,1,2,11,3,25,91000000,8,,248,1404081125
1404/8/12,1,2,11,3,11,91000000,7,,127,1404081211
1404/8/12,1,2,11,3,29,91000000,8,,146,1404081229
1404/8/12,1,2,11,3,20,91000000,8,,147,1404081220
1404/8/12,1,2,11,3,1,91000000,8,,130,1404081201
1404/8/13,1,2,11,3,16,91000000,7,,123,1404081316
1404/8/13,1,2,11,3,12,91000000,8,,145,1404081312
1404/8/13,1,2,11,3,7,91000000,8,,140,1404081307
1404/8/13,1,2,11,3,3,91000000,8,,131,1404081303
1404/8/13,1,2,11,3,14,91000000,8,,104,1404081314
1404/8/13,1,2,11,3,19,91000000,8,,168,1404081319
1404/8/13,1,2,11,3,23,91000000,1,1,34,1404081323
1404/8/13,1,1,11,3,23,91000000,6,2,116,1404081323
1404/8/13,1,1,11,3,31,91000000,8,,145,1404081331
1404/8/13,1,1,11,3,26,91000000,7,,143,1404081326
1404/8/13,1,1,11,3,24,91000000,8,,175,1404081324
1404/8/14,1,1,11,3,6,91000000,8,,151,1404081406
1404/8/14,1,1,11,3,4,91000000,1,,1,1404081404
1404/8/14,1,1,11,3,4,91000000,7,,148,1404081404
1404/8/14,1,1,11,3,28,91000000,8,,206,1404081428
1404/8/14,1,1,11,3,15,91000000,7,,114,1404081415
1404/8/15,1,1,11,3,13,91000000,7,,106,1404081513
1404/8/15,1,1,11,3,21,91000000,8,,181,1404081521
1404/8/15,1,1,11,3,9,91000000,5,,75,1404081509
1404/8/15,1,1,11,3,17,81000000,5,1,,1404081517
1404/8/15,1,1,11,3,30,81000000,8,,,1404081530
1404/8/17,1,1,11,3,8,81000000,8,,,1404081708
1404/8/17,1,1,11,3,27,81000000,8,,,1404081727
1404/8/17,1,1,11,3,9,91000000,3,,46,1404081709
1404/8/17,1,1,11,3,25,91000000,8,,153,1404081725
1404/8/18,1,1,11,3,11,91000000,8,,154,1404081811
1404/8/18,1,1,11,3,1,91000000,8,,159,1404081801
1404/8/18,1,1,11,3,20,91000000,8,,119,1404081820
1404/8/18,1,1,11,3,29,91000000,8,,100,1404081829
1404/8/18,1,2,11,3,16,91000000,8,,140,1404081816
1404/8/18,1,2,11,3,12,91000000,7,,135,1404081812
1404/8/19,1,2,11,3,7,91000000,8,,201,1404081907
1404/8/19,1,2,11,3,3,91000000,8,,126,1404081903
1404/8/19,1,2,11,3,14,91000000,5,1,107,1404081914
1404/8/19,1,1,11,3,14,91000000,2,2,33,1404081914
1404/8/20,1,1,11,3,23,91000000,7,,132,1404082023
1404/8/20,1,1,11,3,31,91000000,7,,151,1404082031
1404/8/20,1,1,11,3,26,91000000,8,,122,1404082026
1404/8/20,1,1,11,3,24,91000000,2,1,102,1404082024
1404/8/20,1,1,11,3,24,91000000,5,2,96,1404082024
1404/8/21,1,1,11,3,6,91000000,8,,125,1404082106
1404/8/21,1,1,11,3,4,91000000,8,,118,1404082104
1404/8/21,1,1,11,3,28,91000000,8,,51,1404082128
1404/8/21,1,1,11,3,15,91000000,4,,161,1404082115
1404/8/21,1,2,11,3,15,91000000,3,1,260,1404082115
1404/8/22,1,2,11,3,21,91000000,8,,126,1404082221
1404/8/22,1,2,11,3,13,91000000,8,,206,1404082213
1404/8/22,1,2,11,3,8,91000000,5,,155,1404082208
1404/8/22,1,2,11,3,8,91000000,3,,250,1404082208
1404/8/22,1,2,11,3,17,91000000,8,,180,1404082217
1404/8/22,1,2,11,3,30,91000000,8,,180,1404082230
1404/8/24,1,2,11,3,9,91000000,8,,134,1404082409
1404/8/24,1,2,11,3,25,91000000,8,,143,1404082425
1404/8/24,1,2,11,3,11,91000000,4,,122,1404082411
1404/8/24,1,2,11,3,11,91000000,3,,61,1404082411
1404/8/24,1,2,11,3,1,91000000,8,,121,1404082401
1404/8/25,1,2,11,3,20,91000000,8,,137,1404082520
1404/8/25,1,2,11,3,29,91000000,7,,147,1404082529
1404/8/25,1,2,11,3,29,91000000,1,,1,1404082529
1404/8/25,1,2,11,3,16,91000000,8,,130,1404082516
1404/8/25,1,2,11,3,12,91000000,8,,125,1404082512
1404/8/25,1,2,11,3,3,91000000,8,,145,1404082503
1404/8/26,1,2,11,3,7,91000000,5,1,103,1404082607
1404/8/26,1,2,11,3,7,91000000,2,2,72,1404082607
1404/8/26,1,2,11,3,14,91000000,8,,152,1404082614
1404/8/26,1,2,11,3,23,91000000,8,,127,1404082623
1404/8/26,1,2,11,3,5,91000000,8,,133,1404082605
1404/8/27,1,2,11,3,31,91000000,7,,107,1404082731
1404/8/27,1,2,11,3,31,91000000,1,,22,1404082731
1404/8/27,1,2,11,3,26,91000000,8,,40,1404082726
1404/8/27,1,2,11,3,19,91000000,8,,159,1404082719
1404/8/27,1,2,11,3,24,91000000,8,,229,1404082724
1404/8/27,1,2,11,3,28,91000000,8,,162,1404082728
1404/8/28,1,2,11,3,6,91000000,4,2,82,1404082806
1404/8/28,1,1,11,3,6,91000000,3,1,59,1404082806
1404/8/28,1,1,11,3,4,91000000,8,,153,1404082804
1404/8/28,1,1,11,3,22,91000000,8,,189,1404082822
1404/8/28,1,1,11,3,15,91000000,8,,145,1404082815
1404/8/29,1,1,11,3,13,91000000,3,1,44,1404082913
1404/8/29,1,1,11,3,13,91000000,4,2,82,1404082913
1404/8/29,1,1,11,3,8,91000000,8,,147,1404082908
1404/8/29,1,1,11,3,21,91000000,8,,145,1404082921
1404/8/29,1,1,11,3,17,91000000,8,,258,1404082917
1404/8/29,1,1,11,3,9,91000000,8,,153,1404082909
1404/9/1,1,1,11,3,30,91000000,4,1,75,1404090130
1404/9/1,1,1,11,3,2,92000000,8,,1030,1404090102
1404/9/1,1,1,11,3,30,91000000,3,2,67,1404090130
1404/9/1,1,1,11,3,11,91000000,8,,169,1404090111
1404/9/1,1,1,11,3,25,91000000,8,,140,1404090125
1404/9/1,1,1,11,3,20,91000000,6,,150,1404090120
