date_jalali,OperatorCode_FK,PushingTime_min,IncomingCarID,productName,GlazeType,temp_exhaust,temp_preheat01,temp_preheat02,temp_termostat,temp_Zone00,temp_Zone01,temp_Zone02,temp_Zone03,temp_Zone04,temp_Zone05,temp_Zone06,temp_Zone07,temp_rapid01,temp_Rapid02,temp_bottomA,temp_bottom01,temp_bottomB,temp_bottom02
1404.5.10,7,18:10:00,79,90000001,91000001,190,424,546,743,825,930,955,945,940,892,839,762,607,566,544,496,379,323
1404.5.10,7,20:20:00,56,90000001,91000001,190,425,551,749,825,930,955,945,940,893,836,766,608,565,545,495,370,322
1404.5.10,5,22:30:00,32,90000001,91000001,190,424,556,746,825,930,955,945,940,890,837,768,607,566,543,496,371,321
1404.5.11,5,0:40:00,7,90000001,91000001,190,425,554,747,825,930,955,945,940,890,836,767,607,565,544,497,370,320
1404.5.11,5,2:50:00,72,90000001,91000001,190,423,555,745,825,930,955,945,940,889,836,770,606,564,543,495,372,322
1404.5.11,5,5:00:00,70,90000001,91000001,190,422,554,753,825,930,955,945,940,888,836,766,608,566,540,496,369,322
1404.5.11,4,7:10:00,60,90000001,91000001,190,426,550,757,825,930,955,945,940,889,836,765,608,566,538,496,369,319
1404.5.11,4,9:20:00,68,90000001,91000001,190,425,551,747,825,930,955,945,940,889,837,766,608,565,539,496,368,319
1404.5.11,4,11:30:00,48,90000001,91000001,190,426,550,746,825,930,955,945,940,890,837,765,607,565,539,495,369,320
1404.5.11,4,13:40:00,62,90000001,91000001,190,425,551,741,825,930,955,945,940,890,838,765,607,565,539,494,368,317
1404.5.11,5,15:50:00,31,90000001,91000001,190,427,555,748,825,930,955,945,940,888,838,761,606,565,541,494,370,319
1404.5.11,5,18:00:00,64,90000001,91000001,190,431,559,753,825,930,955,945,940,887,838,759,606,565,544,495,372,321
1404.5.11,5,20:10:00,75,90000001,91000001,190,432,565,748,825,930,955,945,940,887,837,762,606,566,544,493,370,316
1404.5.11,8,22:20:00,18,90000001,91000001,190,437,567,745,825,930,955,945,940,890,836,765,604,565,542,493,370,315
1404.5.12,8,0:30:00,39,90000001,91000001,190,440,567,751,825,930,955,945,940,889,836,766,604,564,540,491,367,316
1404.5.12,8,2:40:00,57,90000001,91000001,190,444,571,752,825,930,955,945,940,889,836,768,605,566,540,491,367,317
1404.5.12,8,4:50:00,54,90000001,91000001,190,445,576,758,825,930,955,945,940,888,835,766,605,565,539,490,365,314
1404.5.12,8,7:00:00,51,90000001,91000001,190,445,581,752,825,930,955,945,940,888,836,756,604,566,538,490,364,314
1404.5.12,8,9:10:00,47,90000001,91000001,190,445,576,754,825,930,955,945,940,887,835,753,605,564,537,488,363,312
1404.5.12,8,11:20:00,8,90000001,91000001,190,443,576,751,825,930,955,945,940,891,835,756,604,567,540,489,365,312
1404.5.12,8,13:30:00,10,90000001,91000001,190,439,578,753,825,930,955,945,940,890,837,758,602,564,541,488,366,311
1404.5.12,5,15:40:00,17,90000001,91000001,190,441,574,754,825,930,955,945,940,888,840,757,604,561,542,488,365,309
1404.5.12,5,17:50:00,9,90000001,91000001,190,440,568,758,825,930,955,945,940,889,842,759,604,564,540,488,365,309
1404.5.12,5,20:00:00,69,90000001,91000001,190,440,569,756,825,930,955,9456,940,888,841,758,604,563,541,490,365,307
1404.5.12,8,22:10:00,37,90000001,91000001,190,442,571,777,825,930,955,945,940,890,836,769,605,565,538,485,364,310
1404.5.13,8,0:20:00,11,90000001,91000001,190,443,575,773,825,930,955,945,940,889,837,772,605,564,538,483,360,306
1404.5.13,8,2:30:00,78,90000001,91000001,190,447,578,782,825,930,955,945,940,890,835,765,604,562,534,481,357,304
1404.5.13,8,4:40:00,4,90000001,91000001,190,442,578,771,825,930,955,945,940,890,837,768,606,564,537,484,356,301
1404.5.13,5,6:50:00,65,90000001,91000001,190,440,575,759,825,930,955,945,940,889,837,759,606,564,536,483,357,302
1404.5.13,5,9:00:00,35,90000001,91000001,190,438,568,757,825,930,955,945,940,889,837,760,605,565,536,483,356,304
1404.5.13,5,11:10:00,80,90000001,91000001,190,438,564,754,825,930,955,945,940,897,837,755,607,565,540,483,356,302
1404.5.13,5,13:20:00,67,90000001,91000001,190,438,558,756,825,930,955,945,940,890,842,758,606,567,540,484,356,301
1404.5.13,5,15:30:00,33,90000001,91000001,190,437,560,757,825,930,955,945,940,888,837,757,605,566,544,484,358,302
1404.5.13,5,17:40:00,77,90000001,91000001,190,440,560,761,825,930,955,945,940,890,838,761,605,565,544,485,357,300
1404.5.13,5,19:50:00,76,90000001,91000001,190,440,564,764,825,930,955,945,940,890,842,765,605,563,543,484,360,300
1404.5.13,8,22:00:00,74,90000001,91000001,190,437,574,763,825,930,955,945,940,894,840,758,607,564,541,486,360,302
1404.5.14,8,0:10:00,25,90000001,91000001,190,440,575,764,825,930,955,945,940,892,840,765,607,567,540,486,358,300
1404.5.14,8,2:20:00,44,90000001,91000001,190,439,574,764,825,930,955,945,940,893,841,763,608,565,541,487,360,301
1404.5.14,8,4:30:00,50,90000001,91000001,190,434,567,760,825,930,955,945,940,889,840,765,607,565,542,487,360,307
1404.5.14,4,6:40:00,15,90000001,91000001,190,434,568,760,825,930,955,945,940,892,840,765,608,564,542,490,361,307
1404.5.14,4,8:50:00,36,90000001,91000001,190,435,567,761,825,930,955,945,940,893,840,765,608,564,542,490,361,306
1404.5.14,4,11:00:00,71,90000001,91000001,190,437,549,755,825,930,955,945,940,890,840,758,608,565,540,490,361,307
1404.5.14,4,13:10:00,41,90000001,91000001,190,437,548,754,825,930,955,945,940,891,840,757,607,565,541,491,362,306
1404.5.14,5,15:20:00,42,90000001,91000001,190,429,547,755,825,930,952,938,938,885,839,757,608,567,541,486,365,306
1404.5.14,5,17:30:00,14,90000001,91000001,190,429,550,754,825,930,955,940,940,887,840,760,607,567,544,487,366,309
1404.5.14,5,19:40:00,23,90000001,91000001,190,429,554,754,825,930,955,943,940,886,840,763,608,567,543,487,355,308
1404.5.14,5,21:50:00,26,90000001,91000001,190,430,555,756,825,930,955,944,940,888,837,772,607,566,543,490,365,308
1404.5.14,5,0:00:00,55,90000001,91000001,190,432,558,758,825,930,955,945,940,889,836,771,607,565,540,487,365,310
1404.5.15,5,2:10:00,3,90000001,91000001,190,439,567,756,825,930,955,945,940,8981,838,769,608,565,539,483,362,309
1404.5.15,5,4:20:00,16,90000001,91000001,190,435,565,755,825,930,955,945,940,890,837,770,608,565,538,484,460,307
1404.5.15,4,6:30:00,30,90000001,91000001,190,435,560,755,825,935,959,945,940,891,837,771,608,565,539,485,361,308
1404.5.15,4,8:40:00,59,90000001,91000001,190,439,561,750,825,935,960,950,940,894,837,771,608,565,539,488,361,307
1404.5.15,4,10:50:00,40,90000001,91000001,190,441,563,747,825,935,960,950,940,891,838,760,607,566,542,487,360,307
1404.5.15,4,13:00:00,24,90000001,91000001,190,442,562,746,825,935,960,950,945,891,840,761,606,566,542,487,361,308
1404.5.15,5,15:10:00,79,90000001,91000001,190,441,763,750,825,935,960,950,945,890,841,761,606,565,543,487,361,307
1404.5.15,5,17:20:00,70,90000001,91000001,190,440,565,754,825,935,960,950,945,890,843,760,607,565,544,488,361,307
1404.5.15,5,19:30:00,72,90000001,91000001,190,441,561,756,825,935,960,950,945,889,838,766,606,566,544,488,363,301
1404.5.15,5,21:40:00,68,90000001,91000001,190,444,563,766,825,935,960,950,945,890,837,766,607,566,543,488,362,307
1404.5.15,8,23:50:00,52,90000001,91000001,190,443,570,768,825,935,960,950,945,889,838,765,607,565,542,490,362,308
1404.5.16,8,2:00:00,27,90000001,91000001,190,443,571,771,825,935,960,950,945,889,836,765,610,567,541,493,365,312
1404.5.16,8,4:10:00,20,90000001,91000001,190,445,573,773,825,935,960,950,945,891,836,768,607,568,538,491,361,311
1404.5.16,5,6:20:00,49,90000001,91000001,190,444,571,766,825,930,955,945,945,893,836,762,606,565,538,490,365,308
1404.5.16,5,8:30:00,60,90000001,91000001,190,441,559,752,825,930,955,945,940,891,838,755,608,566,541,490,366,309
1404.5.16,5,10:40:00,48,90000001,91000001,190,442,561,754,825,930,955,945,940,892,837,757,607,566,540,490,366,311
1404.5.16,5,12:50:00,31,90000001,91000001,190,440,553,752,825,930,955,945,940,891,838,758,606,567,541,491,365,310
1404.5.16,4,15:00:00,75,90000001,91000001,190,432,555,754,825,930,955,945,940,890,842,757,607,565,541,490,365,315
1404.5.16,4,17:10:00,63,90000001,91000001,190,433,555,755,825,930,955,945,940,891,841,756,608,565,541,491,366,314
1404.5.16,4,19:20:00,64,90000001,91000001,190,434,556,759,825,930,955,945,940,891,841,755,608,565,541,492,365,314
1404.5.16,4,21:30:00,18,90000001,91000001,190,434,556,758,825,930,955,945,940,861,841,756,608,565,541,491,366,313
1404.5.16,8,23:40:00,62,90000001,91000001,190,437,563,759,825,930,955,945,940,890,842,768,607,566,541,488,371,317
1404.5.17,8,1:50:00,54,90000001,91000001,190,434,564,763,825,930,955,945,940,891,838,771,609,567,541,489,371,318
1404.5.17,8,4:00:00,57,90000001,91000001,190,430,566,761,825,930,955,945,940,890,837,771,604,567,540,490,365,319
1404.5.17,4,6:10:00,39,90000001,91000001,190,430,566,761,825,930,955,945,940,891,836,771,605,567,541,490,365,318
1404.5.17,4,8:20:00,47,90000001,91000001,190,430,560,761,825,930,955,945,940,891,835,768,605,565,541,490,364,317
1404.5.17,4,10:30:00,61,90000001,91000001,190,430,550,760,825,930,955,945,940,890,835,761,604,564,541,490,364,317
1404.5.17,4,12:40:00,46,90000001,91000001,190,432,551,756,825,930,955,945,940,891,839,765,604,564,541,490,364,316
1404.5.17,5,14:50:00,44,90000001,91000001,190,432,552,757,825,930,955,945,940,890,840,763,604,564,540,490,365,315
1404.5.17,5,17:00:00,58,90000001,91000001,190,432,553,757,825,930,955,945,940,890,842,760,604,563,540,490,367,314
1404.5.17,5,19:10:00,12,90000001,91000001,190,431,561,766,825,930,955,945,940,891,838,767,607,564,541,491,366,313
1404.5.17,5,21:20:00,22,90000001,91000001,190,430,570,768,825,930,955,945,940,890,837,768,605,566,543,489,363,310
1404.5.17,8,23:30:00,2,90000001,91000001,190,430,565,761,825,930,955,945,940,890,837,767,606,564,541,489,367,310
1404.5.18,8,1:40:00,19,90000001,91000001,190,430,567,765,825,930,955,945,940,891,837,760,604,564,538,488,359,305
1404.5.18,8,3:50:00,29,90000001,91000001,190,428,566,763,825,930,955,945,940,887,837,764,605,564,537,491,357,312
1404.5.18,4,6:00:00,13,90000001,91000001,190,428,561,764,825,930,955,945,940,888,837,765,605,564,538,490,361,311
1404.5.18,4,8:10:00,10,90000001,91000001,190,429,560,765,825,930,955,945,940,888,836,763,605,565,539,490,365,313
1404.5.18,4,10:20:00,17,90000001,91000001,190,427,561,764,825,930,955,945,940,889,836,764,606,565,539,490,366,311
1404.5.18,4,12:30:00,4,90000001,91000001,190,428,561,764,825,930,955,945,940,890,837,764,606,565,539,491,365,310
1404.5.18,8,14:40:00,65,90000001,91000001,190,429,561,761,825,930,955,945,940,890,840,760,604,565,542,490,366,311
1404.5.18,8,16:50:00,51,90000001,91000001,190,431,563,761,825,930,955,945,940,891,839,764,603,564,544,491,373,312
1404.5.18,8,19:00:00,67,90000001,91000001,190,435,565,758,825,930,955,945,940,890,837,764,604,562,543,491,370,313
1404.5.18,8,21:10:00,77,90000001,91000001,190,437,571,761,825,930,955,945,940,890,836,767,604,564,541,492,370,314
1404.5.18,5,23:20:00,76,90000001,91000001,190,440,573,760,825,930,955,945,940,888,837,764,604,564,539,492,370,314
1404.5.19,5,1:30:00,33,90000001,91000001,190,445,579,765,825,930,955,945,940,888,837,762,603,563,539,487,365,309
1404.5.19,5,3:40:00,71,90000001,91000001,190,448,581,766,825,930,955,945,940,891,835,764,603,562,538,489,366,311
1404.5.19,5,5:50:00,6,90000001,91000001,190,448,581,766,825,930,955,945,940,891,835,764,603,562,538,489,366,311
1404.5.19,4,8:00:00,80,90000001,91000001,190,447,577,765,825,930,955,945,940,890,836,765,605,562,538,490,365,312
1404.5.19,4,10:10:00,36,90000001,91000001,190,446,575,765,825,930,955,945,940,890,835,765,602,561,539,490,365,311
1404.5.19,4,12:20:00,42,90000001,91000001,190,444,574,764,825,930,955,945,940,890,835,766,602,563,539,490,366,320
1404.5.19,8,14:30:00,16,90000001,91000001,190,443,577,767,825,930,955,945,940,890,835,759,600,560,540,488,369,317
1404.5.19,8,16:40:00,41,90000001,91000001,190,442,573,770,825,930,955,945,940,890,835,756,600,560,538,488,367,314
1404.5.19,8,18:50:00,3,90000001,91000001,190,443,572,771,825,930,955,945,940,891,836,756,600,559,537,488,364,313
1404.5.19,8,21:00:00,15,90000001,91000001,190,443,566,773,825,930,955,945,940,890,838,763,601,559,536,487,365,312
1404.5.19,5,23:10:00,59,90000001,91000001,190,439,571,772,825,930,955,955,940,892,835,766,602,560,533,484,363,309
1404.5.20,5,1:20:00,50,90000001,91000001,190,435,572,772,825,930,955,945,940,892,838,766,602,561,533,482,362,310
1404.5.20,5,3:30:00,30,90000001,91000001,190,435,572,771,825,930,955,945,940,892,838,763,603,560,533,482,361,312
1404.5.20,5,5:40:00,40,90000001,91000001,190,439,566,769,825,930,955,945,940,891,836,765,603,563,534,484,360,312
1404.5.20,4,7:50:00,24,90000001,91000001,190,438,564,763,825,930,955,945,940,893,838,764,601,562,536,487,358,313
1404.5.20,4,10:00:00,44,90000001,91000001,190,437,565,763,825,930,955,945,940,894,837,763,602,563,537,488,357,314
1404.5.20,4,12:10:00,25,90000001,91000001,190,435,565,765,825,930,955,945,940,891,839,765,603,563,538,488,356,313
1404.5.20,8,14:20:00,74,90000001,91000001,190,433,560,764,825,930,955,945,940,888,837,762,602,563,540,487,365,307
1404.5.20,8,16:30:00,68,90000001,91000001,190,431,562,766,825,930,955,945,940,888,836,763,603,562,540,487,365,307
1404.5.20,8,18:40:00,35,90000001,91000001,190,426,558,765,825,930,955,945,940,888,826,764,604,564,540,488,365,308
1404.5.20,8,20:50:00,20,90000001,91000001,190,427,558,766,825,930,955,945,940,890,837,770,604,564,538,488,364,309
1404.5.20,5,23:00:00,27,90000001,91000001,190,428,562,765,925,930,955,945,940,892,837,767,605,564,538,489,364,312
1404.5.21,5,1:10:00,52,90000001,91000001,190,429,563,765,825,930,955,945,940,892,837,768,605,563,538,488,364,311
1404.5.21,5,3:20:00,49,90000001,91000001,190,426,563,764,825,930,955,945,940,892,837,767,604,563,537,489,362,311
1404.5.21,5,5:30:00,60,90000001,91000001,190,424,563,763,825,930,955,945,940,892,837,766,604,564,536,489,360,311
1404.5.21,4,7:40:00,78,90000001,91000001,190,425,560,759,825,930,955,945,940,890,837,765,604,563,537,488,361,312
1404.5.21,4,9:50:00,11,90000001,91000001,190,427,551,760,825,930,955,945,940,889,836,766,605,564,538,489,362,313
1404.5.21,4,12:00:00,37,90000001,91000001,190,428,547,755,825,930,955,945,940,891,837,765,605,565,538,490,361,313
1404.5.21,4,14:10:00,75,90000001,91000001,190,429,546,754,825,930,955,945,940,892,838,766,605,564,537,490,361,313
1404.5.21,4,16:20:00,62,90000001,91000001,190,424,553,758,825,930,955,945,940,892,838,765,608,566,541,490,364,313
1404.5.21,4,18:30:00,54,90000001,91000001,190,422,551,763,825,930,955,945,940,891,838,765,607,565,541,490,363,312
1404.5.21,4,20:40:00,57,90000001,91000001,190,422,551,761,825,930,955,945,940,891,838,766,605,566,541,490,363,311
1404.5.21,5,22:50:00,39,90000001,91000001,190,423,550,761,825,930,955,945,940,890,839,768,608,564,540,489,359,309
1404.5.22,5,1:00:00,69,90000001,91000001,190,421,546,757,825,930,955,945,940,891,837,769,608,566,539,488,360,307
1404.5.22,5,3:10:00,18,90000001,91000001,190,420,548,767,825,930,955,945,940,890,838,769,607,566,538,490,360,308
1404.5.22,5,5:20:00,64,90000001,91000001,190,418,547,764,825,930,955,945,940,893,839,769,608,567,540,490,360,310
1404.5.22,4,7:30:00,63,90000001,91000001,190,417,545,762,825,930,955,945,940,892,840,768,607,566,541,491,361,311
1404.5.22,4,9:40:00,47,90000001,91000001,190,418,542,760,825,930,955,945,940,892,839,764,606,564,539,490,361,309
1404.5.22,4,11:50:00,46,90000001,91000001,190,418,544,759,825,930,955,945,940,891,839,763,606,565,539,491,362,308
1404.5.22,4,14:00:00,61,90000001,91000001,190,417,545,760,825,930,955,945,940,891,840,763,606,765,539,490,361,307
1404.5.22,4,16:10:00,45,90000001,91000001,190,423,546,757,825,930,955,945,940,890,838,763,606,565,542,491,366,309
1404.5.22,4,18:20:00,13,90000001,91000001,190,422,545,756,825,930,955,945,940,891,838,763,606,565,541,491,365,308
1404.5.22,4,20:30:00,29,90000001,91000001,190,427,549,755,825,930,955,945,940,891,838,764,605,565,541,491,366,309
1404.5.22,5,22:40:00,19,90000001,91000001,190,424,563,756,825,930,955,945,940,886,837,768,606,563,538,490,360,310
1404.5.23,5,0:50:00,31,90000001,91000001,190,423,560,753,825,930,955,945,940,885,836,769,606,564,538,490,359,311
1404.5.23,5,3:00:00,48,90000001,91000001,190,429,556,755,825,930,955,945,940,890,835,767,605,566,537,487,356,306
1404.5.23,5,5:10:00,72,90000001,91000001,190,429,555,757,825,930,955,945,940,888,835,764,605,562,535,491,362,311
1404.5.23,4,7:20:00,51,90000001,91000001,190,427,557,756,825,930,955,945,940,889,836,765,606,563,536,490,359,310
1404.5.23,4,9:30:00,67,90000001,91000001,190,426,547,757,825,895,930,915,905,871,837,766,602,561,538,487,362,308
1404.5.23,4,11:40:00,77,90000001,91000001,190,422,545,759,825,930,955,930,937,881,836,762,60,561,537,490,361,311
1404.5.23,4,13:50:00,76,90000001,91000001,190,420,546,760,825,930,955,933,939,880,836,763,602,559,538,490,361,309
1404.5.23,8,16:00:00,33,90000001,91000001,190,418,545,756,825,930,955,938,940,886,835,765,603,559,538,487,363,308
1404.5.23,8,18:10:00,71,90000001,91000001,190,417,545,758,825,930,955,941,940,889,835,772,603,563,536,487,365,310
1404.5.23,8,20:20:00,80,90000001,91000001,190,419,546,761,825,930,955,943,940,891,837,763,606,563,536,487,362,313
1404.5.23,5,22:30:00,36,90000001,91000001,190,420,550,761,825,930,955,942,940,891,836,768,606,564,535,483,357,306
1404.5.24,5,0:40:00,42,90000001,91000001,190,420,555,759,825,930,955,942,940,890,836,770,605,563,535,483,354,304
1404.5.24,5,2:50:00,70,90000001,91000001,190,420,560,757,825,930,955,942,940,890,837,772,604,563,535,484,350,303
1404.5.24,5,5:00:00,79,90000001,91000001,190,418,559,753,825,930,955,942,940,890,835,771,603,560,534,485,351,303
1404.5.24,4,7:10:00,15,90000001,91000001,190,424,564,756,825,930,955,942,940,88,836,773,604,560,535,487,354,308
1404.5.24,4,9:20:00,55,90000001,91000001,190,424,565,755,825,930,955,942,940,889,835,774,604,561,535,486,355,305
1404.5.24,4,11:30:00,41,90000001,91000001,190,426,566,745,825,930,955,942,940,889,836,774,604,563,536,485,355,304
1404.5.24,4,13:40:00,3,90000001,91000001,190,426,565,746,825,930,955,942,940,889,836,774,605,563,537,485,356,304
1404.5.24,8,15:50:00,15,90000001,91000001,190,425,565,752,825,930,955,945,940,891,836,766,604,563,538,485,537,303
1404.5.24,8,18:00:00,50,90000001,91000001,190,430,568,753,825,930,955,945,940,891,835,764,601,564,536,485,353,302
1404.5.24,8,20:10:00,30,90000001,91000001,190,429,571,756,825,930,955,945,940,890,836,767,603,560,535,488,358,306
1404.5.24,5,22:20:00,44,90000001,91000001,190,429,576,761,825,930,955,945,940,889,834,766,604,562,535,485,355,303
1404.5.25,5,0:30:00,25,90000001,91000001,190,433,571,759,825,930,955,945,940,891,837,769,602,562,533,485,354,302
1404.5.25,5,2:40:00,74,90000001,91000001,190,432,578,761,825,930,955,945,940,891,837,765,602,560,533,486,355,303
1404.5.25,5,4:50:00,68,90000001,91000001,190,434,579,764,825,930,955,945,940,890,836,767,601,559,534,485,354,303
1404.5.25,4,7:00:00,35,90000001,91000001,190,435,576,763,825,930,955,945,940,891,838,766,602,558,534,486,355,303
1404.5.25,4,9:10:00,20,90000001,91000001,190,436,578,765,825,930,955,945,940,891,838,765,602,557,534,485,355,303
1404.5.25,4,11:20:00,27,90000001,91000001,190,437,577,764,825,930,955,945,940,891,838,765,603,557,534,485,354,302
1404.5.25,4,13:30:00,52,90000001,91000001,190,437,575,765,825,930,955,945,940,890,838,766,603,561,535,485,355,304
1404.5.25,5,15:40:00,49,90000001,91000001,190,439,573,771,825,930,955,945,940,888,838,764,605,562,536,484,357,304
1404.5.25,5,17:50:00,10,90000001,91000001,190,440,584,773,825,930,955,945,940,888,837,763,607,562,536,484,355,304
1404.5.25,5,20:00:00,4,90000001,91000001,190,441,586,771,825,930,955,945,940,890,837,768,607,564,536,486,358,304
1404.5.25,8,22:10:00,17,90000001,91000001,190,440,586,773,825,930,955,945,940,888,838,767,606,565,536,486,355,303
1404.05.26,8,0:20:00,60,90000001,91000001,190,444,586,773,825,930,955,945,940,886,835,766,605,562,535,484,355,303
1404.05.26,8,2:30:00,78,90000001,91000001,190,442,585,772,825,930,955,945,940,887,837,767,607,563,537,486,356,302
1404.05.26,8,4:40:00,11,90000001,91000001,190,447,589,769,825,930,955,945,940,889,836,765,604,561,535,485,356,306
1404.05.26,4,6:50:00,26,90000001,91000001,190,446,588,768,825,930,955,945,940,888,836,766,604,562,535,484,355,307
1404.05.26,4,9:00:00,24,90000001,91000001,190,448,586,769,825,930,955,945,940,889,837,770,604,563,535,485,355,303
1404.05.26,4,11:10:00,40,90000001,91000001,190,447,585,768,825,930,955,945,940,890,838,771,604,563,535,483,355,302
1404.05.26,4,13:20:00,59,90000001,91000001,190,446,584,767,825,930,955,945,940,890,836,770,605,563,535,483,355,301
1404.05.26,4,15:30:00,6,90000001,91000001,190,440,576,776,825,930,955,945,940,889,831,763,604,562,533,482,353,300
1404.05.26,4,17:40:00,69,90000001,91000001,190,441,575,775,825,930,955,945,940,890,832,763,604,561,533,481,353,301
1404.05.26,4,19:50:00,18,90000001,91000001,190,442,574,778,825,930,955,945,940,891,835,764,604,561,535,481,354,302
1404.05.26,8,22:00:00,75,90000001,91000001,190,444,578,778,825,930,955,945,940,888,837,768,604,563,534,482,354,305
1404.05.27,8,0:10:00,64,90000001,91000001,190,443,578,776,825,930,955,945,940,890,837,766,601,563,533,485,354,307
1404.05.27,8,2:20:00,65,90000001,91000001,190,442,578,775,825,930,955,945,940,888,837,768,604,557,535,486,352,305
1404.05.27,8,4:30:00,39,90000001,91000001,190,440,582,778,825,930,955,945,940,890,835,770,603,563,534,483,352,304
1404.05.27,4,6:40:00,57,90000001,91000001,190,441,581,778,825,930,955,945,940,891,835,770,604,563,535,483,351,304
1404.05.27,4,8:50:00,54,90000001,91000001,190,432,569,765,825,930,955,945,940,888,835,762,604,562,534,485,356,304
1404.05.27,4,11:00:00,62,90000001,91000001,190,432,568,766,825,930,955,945,940,889,836,761,604,562,535,484,355,304
1404.05.27,4,13:10:00,2,90000001,91000001,190,432,567,765,825,930,955,945,940,888,837,761,604,561,535,483,354,304
1404.05.27,5,15:20:00,45,90000001,91000001,190,432,553,759,825,930,955,945,940,888,833,760,604,561,534,484,350,302
1404.05.27,5,17:30:00,13,90000001,91000001,190,436,559,762,825,930,955,945,940,890,835,763,606,563,535,483,352,304
1404.05.27,5,19:40:00,29,90000001,91000001,190,440,562,773,825,930,955,945,940,894,837,767,606,563,535,483,357,305
1404.05.27,5,21:50:00,19,90000001,91000001,190,438,569,768,825,930,955,945,940,892,836,772,605,564,534,484,357,301
140405.27,8,0:00:00,61,90000001,91000001,190,437,567,769,825,930,955,945,940,893,837,770,605,563,535,482,335,303
1404.5.28,8,2:10:00,22,90000001,91000001,190,431,565,763,825,930,955,945,940,891,838,774,605,560,535,485,356,306
1404.5.28,8,4:20:00,72,90000001,91000001,190,428,568,763,825,930,955,945,940,892,838,774,606,563,535,486,355,305
1404.5.28,4,6:30:00,48,90000001,91000001,190,426,567,763,825,930,955,945,940,891,836,774,606,565,535,485,355,305
1404.5.28,4,8:40:00,51,90000001,91000001,190,427,553,755,825,930,955,945,940,891,836,765,608,565,534,484,357,307
1404.5.28,4,10:50:00,71,90000001,91000001,190,428,554,755,825,930,955,945,940,891,836,765,607,565,535,484,356,306
1404.5.28,4,13:00:00,77,90000001,91000001,190,427,555,754,825,930,955,945,940,890,837,766,607,565,535,483,355,306
1404.5.28,5,15:10:00,76,90000001,91000001,190,423,548,758,825,930,955,945,940,888,838,755,606,565,539,482,349,300
1404.5.28,5,17:20:00,42,90000001,91000001,190,430,552,764,825,930,955,945,940,888,835,763,605,564,538,481,353,298
1404.5.28,5,19:30:00,67,90000001,91000001,190,432,556,763,825,930,955,945,940,888,836,768,606,564,539,482,352,301
1404.5.28,5,21:40:00,79,90000001,91000001,190,431,551,7761,825,930,955,945,940,888,837,769,605,565,539,482,351,300
1404.5.28,8,23:50:00,70,90000001,91000001,190,430,561,758,825,930,955,945,940,888,837,773,607,564,538,488,353,306
1404.5.29,8,2:00:00,16,90000001,91000001,190,433,565,756,825,930,955,945,940,890,837,772,606,565,536,485,353,300
1404.5.29,8,4:10:00,46,90000001,91000001,190,431,565,860,825,930,955,945,940,8790,837,773,606,565,536,484,352,302
1404.5.29,4,6:20:00,47,90000001,91000001,190,430,565,761,825,930,955,945,940,890,837,774,606,565,537,485,351,302
1404.5.29,4,8:30:00,63,90000001,91000001,190,431,566,762,825,930,955,945,940,891,839,775,608,565,538,486,352,304
1404.5.29,4,10:40:00,37,90000001,91000001,190,431,565,761,825,930,955,945,940,891,839,774,607,565,538,487,351,303
1404.5.29,4,12:50:00,23,90000001,91000001,190,431,565,760,825,930,955,945,940,891,839,773,606,565,537,488,352,302
1404.5.29,5,15:00:00,14,90000001,91000001,190,426,551,759,825,930,955,945,940,891,837,771,610,567,541,485,358,302
1404.5.29,5,17;10,80,90000001,91000001,190,426,550,765,825,930,955,945,940,892,835,765,611,566,541,488,358,304
1404.5.29,5,19:20:00,3,90000001,91000001,190,424,551,757,825,930,955,945,940,893,838,765,610,565,541,488,358,303
1404.5.29,5,21:30:00,36,90000001,91000001,190,424,555,762,825,930,955,945,940,890,836,769,609,565,541,487,357,305
1404.5.29,8,23;40,41,90000001,91000001,190,422,557,761,825,930,955,945,940,891,837,773,607,567,542,488,358,304
1404.5.30,8,1:50:00,68,90000001,91000001,190,423,556,760,825,930,955,945,940,890,836,770,608,566,540,487,355,303
1404.5.30,8,4:00:00,15,90000001,91000001,190,420,555,758,825,930,955,945,940,892,838,772,610,565,541,486,357,305
1404.5.30,4,6:10:00,74,90000001,91000001,190,431,556,760,825,930,955,945,940,890,838,771,609,566,541,485,356,304
1404.5.30,4,8:20:00,25,90000001,91000001,190,431,555,761,825,930,955,945,940,890,838,771,609,565,541,485,355,303
1404.5.30,4,10:30:00,44,90000001,91000001,190,427,561,754,825,930,955,945,940,886,838,766,608,565,541,485,355,301
1404.5.30,4,12:40:00,35,90000001,91000001,190,428,562,755,825,930,955,945,940,886,837,767,608,565,540,486,356,302
1404.5.30,5,14:50:00,52,90000001,91000001,190,427,562,759,825,930,955,945,940,888,835,767,608,566,540,487,355,302
1404.5.30,5,17:00:00,27,90000001,91000001,190,432,555,757,825,930,955,945,940,886,837,770,609,567,540,487,354,303
1404.5.30,5,19:10:00,10,90000001,91000001,190,432,55,761,825,930,955,945,940,890,839,764,610,567,539,489,357,304
1404.5.30,5,21:20:00,4,90000001,91000001,190,434,558,769,825,930,955,945,940,890,839,765,611,568,539,488,358,303
1404.5.30,8,23:30:00,17,90000001,91000001,190,431,562,766,825,930,955,945,940,889,839,765,609,568,539,489,360,308
1404.5.31,8,1:40:00,60,90000001,91000001,190,428,560,772,825,930,955,945,940,888,839,772,609,568,541,489,363,309
